Title,affliation_country
Urine Neutrophil Gelatinase-associated Lipocalin (NGAL) for Prediction of Persistent AKI and Major Adverse Kidney Events,Thailand
Prevalence of asymptomatic radiographic vertebral fracture in postmenopausal Thai women,Thailand
Generation and characterization of HLA-universal platelets derived from induced pluripotent stem cells,Thailand
Clinical validation of urinary indole-reacted calcium oxalate crystallization index (iCOCI) test for diagnosing calcium oxalate urolithiasis,Thailand
Evidence-based umbrella review of 162 peripheral biomarkers for major mental disorders,Canada
Interleukin-34 overexpression mediated through tumor necrosis factor-alpha reflects severity of synovitis in knee osteoarthritis,Thailand
A coronavirus disease 2019 (COVID-19) outbreak in a hospital and hospital closure: A note,Thailand
Nephrectomy Does not Exacerbate Cancellous Bone loss in Thalassemic Mice,Thailand
Rapid colorimetric loop-mediated isothermal amplification for hypersensitive point-of-care Staphylococcus aureus enterotoxin A gene detection in milk and pork products,Thailand
Catalyst pellet design of WO3/Si-Al and hydrotalcite binder for propylene self-metathesis,Thailand
Clinical significance of post-liver transplant hepatitis E seropositivity in high prevalence area of hepatitis E genotype 3: a prospective study,Thailand
SEA-MAKE score as a tool for predicting major adverse kidney events in critically ill patients with acute kidney injury: results from the SEA-AKI study,Thailand
Spatial characteristics and economic value of threatened species (Khaya ivorensis),Thailand
"Rapid assessment checklist for green roof ecosystem services in Bangkok, Thailand",Thailand
Screen media exposure in the first 2 years of life and preschool cognitive development: a longitudinal study,Thailand
"Dengue hemorrhagic fever – A systemic literature review of current perspectives on pathogenesis, prevention and control",Taiwan
Reverse transcriptase droplet digital PCR vs reverse transcriptase quantitative real-time PCR for serum HBV RNA quantification,Thailand
Development of encoded Broccoli RNA aptamers for live cell imaging of alphavirus genomic and subgenomic RNAs,United States
Visualization of cell-type dependent effects of anti-E2 antibody and interferon-gamma treatments on localization and expression of Broccoli aptamer-tagged alphavirus RNAs,United States
Impact of gonadal status on ultrasonographic renal parenchymal dimensions in healthy cats,Thailand
Synechocystis sp. PCC 6803 overexpressing genes involved in CBB cycle and free fatty acid cycling enhances the significant levels of intracellular lipids and secreted free fatty acids,Thailand
A new radiological classification for the risk assessment of anterior skull base injury in endoscopic sinus surgery,Malaysia
Comparison of the ocular microbiome between chronic Stevens-Johnson syndrome patients and healthy subjects,Thailand
In situ identification of polyhydroxyalkanoate (PHA)-accumulating microorganisms in mixed microbial cultures under feast/famine conditions,Thailand
Influences of pH on transport of arsenate (As5+) through different reactive media using column experiments and transport modeling,Thailand
Corrosion Resistance of Graphene oxide/Silver Coatings on Ni–Ti alloy and Expression of IL-6 and IL-8 in Human Oral Fibroblasts,Thailand
Facile preparation of polybenzoxazine-based carbon microspheres with nitrogen functionalities: Effects of mixed solvents on pore structure and supercapacitive performance,Thailand
Metformin-induced suppression of IFN-α via mTORC1 signalling following seasonal vaccination is associated with impaired antibody responses in type 2 diabetes,Thailand
Gold nanoparticle clusters for the investigation of therapeutic efficiency against prostate cancer under near-infrared irradiation,South Korea
Masking Phosphate with Rare-Earth Elements Enables Selective Detection of Arsenate by Dipycolylamine-ZnII Chemosensor,Thailand
A novel vibriophage exhibits inhibitory activity against host protein synthesis machinery,Thailand
"Publisher Correction: Halve the dose while maintaining image quality in paediatric Cone Beam CT (Scientific Reports, (2019), 9, 1, (5521), 10.1038/s41598-019-41949-w)",France
Autologous platelet-rich fibrin stimulates canine periodontal regeneration,Thailand
Cell-mediated immune response and protective efficacy of porcine reproductive and respiratory syndrome virus modified-live vaccines against co-challenge with PRRSV-1 and PRRSV-2,Thailand
MicroRNA and mRNA interactions coordinate the immune response in non-lethal heat stressed Litopenaeus vannamei against AHPND-causing Vibrio parahaemolyticus,Thailand
Leaky-gut enhanced lupus progression in the Fc gamma receptor-IIb deficient and pristane-induced mouse models of lupus,Thailand
Mechanical sensing protein PIEZO1 regulates bone homeostasis via osteoblast-osteoclast crosstalk,China
Development and psychometric properties of the Thai Graves’ ophthalmopathy quality of life (GO-QOL) questionnaire,Thailand
A note on self-dual negacyclic codes of length ps over [InlineEquation not available: see fulltext.],Thailand
The role of galectins in virus infection - A systemic literature review,Taiwan
Influence of acidity on the performance of silica supported tungsten oxide catalysts assessed by in situ and Operando DRIFTS,Thailand
Deposition of Pt nanoparticles on TiO2 by pulsed direct current magnetron sputtering for selective hydrogenation of vanillin to vanillyl alcohol,Thailand
Effect of preparation method on the Pt-In modified Mg(Al)O catalysts over dehydrogenation of propane,Thailand
Inhibition effect of Na+ form in ZSM-5 zeolite on hydrogen transfer reaction via 1-butene cracking,Thailand
Highly active and stable Ni-incorporated spherical silica catalysts for CO2methanation,Thailand
Lewis acid transformation to Bronsted acid sites over supported tungsten oxide catalysts containing different surface WOx structures,Thailand
Preparation of aluminum magnesium oxide by different methods for use as PtSn catalyst supports in propane dehydrogenation,Thailand
Hydrogen activated WOx-supported catalysts for Lewis acid transformation to Bronsted acid observed by in situ DRIFTS of adsorbed ammonia: Effect of different supports on the Lewis acid transformation,Thailand
Mechanisms of change of traditional mindfulness practice in Thai adolescent students: A cross-sectional mediation study,Thailand
"Measurements of the W boson rapidity, helicity, double-differential cross sections, and charge asymmetry in pp collisions at s =13 TeV",Armenia
Measurement of the top quark Yukawa coupling from tt¯ kinematic distributions in the dilepton final state in proton-proton collisions at s=13 TeV,Armenia
Development of an unmodified screen-printed graphene electrode for nonenzymatic histamine detection,Thailand
Monoclonal Antibodies B38 and H4 Produced in Nicotiana benthamiana Neutralize SARS-CoV-2 in vitro,Thailand
"Molecular phylogeny and species delimitation of the freshwater prawn Macrobrachium pilimanus species group, with descriptions of three new species from Thailand",Thailand
Environmental Reliance Traps and Pathways – Theory and Analysis of Empirical Data From Rural Nepal,Denmark
The pathophysiology of dystonic tremors and comparison with essential tremor,United States
Hardness and tribological properties of co-electrodeposited Ni-W-B/B coatings,Thailand
Synthesis of nickel hydroxide/delaminated-Ti3C2 MXene nanosheets as promising anode material for high performance lithium ion battery,China
Comparative Analysis of Successive Cancellation and List Decoders Using Distinct Combinations of LLRs for Polar Codes,Thailand
Reduction of Current and Voltage Distortions under Overmodulation for Matrix Converters,Thailand
Enhancement of Robustness to Inductance Variation for Rotor-Position Estimation of Doubly-Fed Induction Machine by Regressor-Vector Selection,Thailand
On the Equivalent Circuit of Synchronous Reluctance Motors Based on Complex Inductance Concept,Thailand
Coexistence of Pseudomonas aeruginosa With Candida albicans Enhances Biofilm Thickness Through Alginate-Related Extracellular Matrix but Is Attenuated by N-acetyl-l-cysteine,Thailand
Land-Use Changes and the Effects of Oil Palm Expansion on a Peatland in Southern Thailand,Germany
Evidence for Top Quark Production in Nucleus-Nucleus Collisions,Armenia
SF3B1-mutant CMML defines a predominantly dysplastic CMML subtype with a superior acute leukemia-free survival,United States
Norbornene-functionalized plant oils for biobased thermoset films and binders of silicon-graphite composite electrodes,Thailand
High-performance and binder-free anodized ZrTiAlV alloy anode material for lithium ion microbatteires,China
NiMn-layered double hydroxides chemically anchored on Ti3C2 MXene for superior lithium ion storage,China
Optimization of biodiesel production using magnesium pyrophosphate,Thailand
Cryogen-free comprehensive heartcut multidimensional gas chromatography using a Deans switch for improved analysis of petrochemical products derived from palmitic acid oxidation,Thailand
Whole exome sequencing for diagnosis of hereditary thrombocytopenia,Thailand
Improvement in cardiac function of ovariectomized rats by antioxidant tempol,Thailand
Epoxy-based composite adhesives with improved lap shear strengths at high temperatures for steel-steel bonded joints,Thailand
Phenotypic and Genotypic Features of Thai Patients With Nonsyndromic Tooth Agenesis and WNT10A Variants,Thailand
