Title,affliation_country
Multi-scale inception based super-resolution using deep learning approach,Thailand
Therapeutic effect of okra (Abelmoschus esculentus moench) pods extract on streptozotocin-induced type-2 diabetic mice,Indonesia
"Generalized dilaton–axion models of inflation, de Sitter vacua and spontaneous SUSY breaking in supergravity",Thailand
"Effects of curcumin on oxidative stress, inflammation and apoptosis in L-arginine induced acute pancreatitis in mice",Thailand
Radiosensitivity differences between EGFR mutant and wild-type lung cancer cells are larger at lower doses,Japan
Comparative genomic analysis of rice with contrasting photosynthesis and grain production under salt stress,Thailand
Cycling of people with a lower limb amputation in Thailand,Netherlands
Measurement of exclusive ρ(770)0 photoproduction in ultraperipheral pPb collisions at √sNN=5.02Te,Armenia
Safety of direct oral anticoagulants in patients with cirrhosis: A systematic review and meta-analysis,United States
"Data relating to spatial distribution of polycyclic aromatic hydrocarbons in terrestrial soils of Pakistan and King George Island, Antarctica",Thailand
BRCA mutation in high grade epithelial ovarian cancers,Thailand
"Scale-up synthesis and in vivo anti-tumor activity of curcumin diethyl disuccinate, an ester prodrug of curcumin, in HepG2-xenograft mice",Thailand
Formation of isolated tungstate sites on hierarchical structured SiO2- and HY zeolite-supported WOx catalysts for propene metathesis,Thailand
Detection of leishmania and trypanosoma DNA in field-caught sand flies from endemic and non-endemic areas of leishmaniasis in southern Thailand,Thailand
Fuel oil generated from the cogon grass-derived Al–Si (Imperata cylindrica (L.) Beauv) catalysed pyrolysis of waste plastics,Thailand
"Poly (2,6-dimethyl-1,4-phenylene oxide)-based hydroxide exchange separator membranes for Zinc–air battery",Thailand
More anxious than depressed: Prevalence and correlates in a 15-nation study of anxiety disorders in people with type 2 diabetes mellitus,India
Rapid aldosterone-mediated signaling in the DCT increases activity of the thiazide-sensitive NACL cotransporter,Denmark
Charged fermion in (1 + 2) -dimensional wormhole with axial magnetic field,Thailand
Supersymmetric domain walls in 7D maximal gauged supergravity,Thailand
Two-dimensional SCFTs from matter-coupled 7DN=2 gauged supergravity,Thailand
Clinical Presentation of Influenza in Children 6 to 35 Months of Age: Findings from a Randomized Clinical Trial of Inactivated Quadrivalent Influenza Vaccine,United States
"Recombinant GII.Pe-GII.4 norovirus, Thailand, 2017–2018",Thailand
New blockchain-based architecture for service interoperations in internet of things,Thailand
Endocrine manifestations of PHACE syndrome,Thailand
E2 and Erns isotype-specific antibody responses in serum and oral fluid after infection with classical swine fever virus (CSFV),United States
Surgical treatment of pediatric supracondylar humerus fracture could be safely performed by general orthopedists,Thailand
Generation of two human iPSC lines (MDCUi001-A and MDCUi001-B) from dermal fibroblasts of a Thai patient with X-linked osteogenesis imperfecta using integration-free Sendai virus,Thailand
Flavors of Flaviviral RNA Structure: towards an Integrated View of RNA Function from Translation through Encapsidation,Thailand
Cement-improved lake bed sedimentary soil for road construction,Thailand
Periodontitis is associated with elevated serum levels of cardiac biomarkers—Soluble ST2 and C-reactive protein,Thailand
Parameterization of simultaneously stabilizing controllers for two-stage compensator systems,Japan
"Stability and Sterility of Extemporaneously Prepared Nonpreserved Cefazolin, Ceftazidime, Vancomycin, Amphotericin B, and Methylprednisolone Eye Drops",Thailand
Enhancement of lipid extraction for efficient methyl ester production from Chlamydomonas sp,Thailand
Coexisting representations of sensory and mnemonic information in human visual cortex,United States
Comparative study of local gas-liquid hydrodynamics and mass transfer between conventional and modified airlift reactors,Thailand
Objective Monitoring of Driving Behavior in Parkinson's Disease: The Utility of the Chula Parkinson Car®,Thailand
Early pharmacokinetics of low dosage mycophenolate exposure in Thai kidney transplant recipients,Thailand
Selective aromatic formation from catalytic fast pyrolysis of Jatropha residues using ZSM-5 prepared by microwave-assisted synthesis,Thailand
Prediction of massive transfusion in trauma patients in the surgical intensive care units (THAI-SICU study),Thailand
Pharmacotherapy related quality of life in Thai patients with chronic diseases,Thailand
Supportive care needs: An aspect of Thai women with breast cancer undergoing chemotherapy,Thailand
Depression and Anxiety in Adults with Hidradenitis Suppurativa: A Systematic Review and Meta-analysis,Canada
Interaction of the immune-inflammatory and the kynurenine pathways in rats resistant to antidepressant treatment in model of depression,Poland
Ethnic differences in platysmal perforators and its relevance for the platysma myocutaneous flap,United States
Salivary and serum cystatin SA levels in patients with type 2 diabetes mellitus or diabetic nephropathy,Thailand
Cathepsin K–deficient osteocytes prevent lactation-induced bone loss and parathyroid hormone suppression,United States
A comparison between repeat discectomy versus fusion for the treatment of recurrent lumbar disc herniation: Systematic review and meta-analysis,Thailand
Nanosized Fe3O4 incorporated on a TiO2 surface for the enhanced photocatalytic degradation of organic pollutants,India
Alcohol use disorder and alcohol withdrawal syndrome in Vietnamese hospitalized patients,Thailand
Ethanol dehydrogenation to acetaldehyde over activated carbons-derived from coffee residue,Thailand
"Asexual propagation of the soft corals Sinularia sp., Cladiella sp. and Sarcophyton sp. (Octocorallia: Alcyonacea) using different methods of attachment in a recirculating seawater system",Thailand
Doripenem dosing regimens in Asian critically ill patients with continuous renal replacement therapy,Thailand
Autochthonous microbes and their key properties in browning reduction during soy sauce fermentation,Thailand
Thermal-response of a protein (hHv1)by a coarse-grained MC and all-atom MD computer simulations,Thailand
Molecular characteristics of dissolved organic matter transformed by O3 and O3/H2O2 treatments and the effects on formation of unknown disinfection by-products,Japan
Multi-functional carboxylic acids for chitosan scaffold,Thailand
Lime powder regimen supplement alleviates urinary metabolic abnormalities in urolithiasis patients,Thailand
Antimicrobial activity and chemical stability of cinnamon oil in oil-in-water nanoemulsions fabricated using the phase inversion temperature method,Thailand
Lower bound solutions for undrained face stability of plane strain tunnel headings in anisotropic and non-homogeneous clays,Thailand
Rapid one-step protein extraction method for the identification of mycobacteria using MALDI-TOF MS,United States
Long-term loss to follow-up in the TREAT Asia HIV Observational Database (TAHOD),Australia
"Winning with the public, winning in court: Advocacy lessons learnt from 85% pictorial health warning campaign in Thailand",Thailand
Effect of synthesis time on morphology of CeO2 nanoparticles and Au/CeO2 and their activity in oxidative steam reforming of methanol,Thailand
"Efficient expression and secretion of endo-1,4-β-xylanase from Penicillium citrinum in non-conventional yeast Yarrowia lipolytica directed by the native and the preproLIP2 signal peptides",Thailand
Mechanism study on the pyrolysis of the typical ether linkages in biomass,China
Hydrodeoxygenation of oleic acid and palmitic acid to hydrocarbon-like biofuel over unsupported Ni-Mo and Co-Mo sulfide catalysts,Thailand
Insight into the alternative metal oxide modified carbon-supported PtCo for oxygen reduction reaction in proton exchange membrane fuel cell,Thailand
"Immune-inflammatory pathways and clinical changes in fibromyalgia patients treated with Mindfulness-Based Stress Reduction (MBSR): A randomized, controlled clinical trial",Spain
Flare of Autoimmune Hepatitis Causing Acute on Chronic Liver Failure: Diagnosis and Response to Corticosteroid Therapy,India
The economics of solar PV self-consumption in Thailand,Thailand
Improvement of sulfonated poly(ether ether ketone)/Y zeolite -SO3H via organo-functionalization method for direct methanol fuel cell,Thailand
Iron nanoparticle-modified water treatment residues for adsorption of As(III) and As(V) and their cement-based solidification/stabilization,Thailand
Thermoreversible cross-linking of maleated natural rubber with glycerol,Thailand
Magnifying elements of semigroups of transformations with invariant set,Thailand
Slate – A new record for crystal preferred orientation,United States
"Awareness, knowledge, and practice for hepatitis B infection in Southeast Asia: a cross-sectional study",Thailand
Identification and Functional Characterization of Genes Involved in the Biosynthesis of Caffeoylquinic Acids in Sunflower (Helianthus annuus L.),Thailand
"Antityrosinase, Antioxidant, and Cytotoxic Activities of Phytochemical Constituents from Manilkara zapota L. Bark",Thailand
Critical Comments on EEG Sensor Space Dynamical Connectivity Analysis,Belgium
Bleeding Symptoms and von Willebrand Factor Levels: 30-Year Experience in a Tertiary Care Center,Thailand
Effect of surfactant concentrations on physicochemical properties and functionality of curcumin nanoemulsions under conditions relevant to commercial utilization,Thailand
