Title,Author_count,Open_access,Unique_affiliations_count,cite_count
On the true identity of Sergentomyia gemmea and description of a closely related species: Se. raynali n. sp,14,0,9,16
Fiscal stimulus and debt burden: evidence from Thailand’s first-car-buyer tax rebate program,3,0,3,2
"Disruption of cyanobacterial γ-aminobutyric acid shunt pathway reduces metabolites levels in tricarboxylic acid cycle, but enhances pyruvate and poly(3-hydroxybutyrate) accumulation",3,1,1,22
Charge Engineering of Mo2C@Defect-Rich N-Doped Carbon Nanosheets for Efficient Electrocatalytic H2 Evolution,7,1,4,81
Advances in hematopoietic stem cell transplantation in the Asia-Pacific region: the second report from APBMT 2005–2015,21,1,20,22
Phylogenetics and species delimitations of the operculated land snail Cyclophorus volvulus (Gastropoda: Cyclophoridae) reveal cryptic diversity and new species in Thailand,6,1,4,19
Simple fluorometric-based assay of antibiotic effectiveness for Acinetobacter baumannii biofilms,8,1,6,18
Reliability analysis of unsaturated soil slope stability under infiltration considering hydraulic and shear strength parameters,2,0,1,53
Platelet proteome reveals specific proteins associated with platelet activation and the hypercoagulable state in β-thalassmia/HbE patients,5,1,2,8
Characterisation of Two Polyketides from Streptomyces sp. SKH1-2 Isolated from Roots of Musa (ABB) cv. ‘Kluai Sao Kratuep Ho’,6,0,2,5
"Efficacy and safety of moisturizer containing 5% panthenol, madecassoside, and copper-zinc-manganese versus 0.02% triamcinolone acetonide cream in decreasing adverse reaction and downtime after ablative fractional carbon dioxide laser resurfacing: A split-face, double-blinded, randomized, controlled trial",3,0,2,11
The global effects of productivity gains in Asian emerging economies,3,0,2,1
Halve the dose while maintaining image quality in paediatric Cone Beam CT,37,1,8,42
Vertical transmission of Zika virus in Culex quinquefasciatus Say and Aedes aegypti (L.) mosquitoes,11,1,3,27
Investigation of the presence and variation of the ascending mental artery: Conventional dissections and ultrasonographic study,5,0,3,6
Dietary Sargassum fusiforme improves memory and reduces amyloid plaque load in an Alzheimer’s disease mouse model,24,1,9,47
The Effect of Cognitive-Behavioral Group Therapy Using Art as a Medium on Depressive Symptoms and HIV Antiretroviral Medication Adherence,3,0,1,1
Genetic and evolutionary analysis of a new Asia-4 lineage and naturally recombinant canine distemper virus strains from Thailand,5,1,1,26
Sex Differences in the Effects of Prenatal Bisphenol A Exposure on Genes Associated with Autism Spectrum Disorder in the Hippocampus,6,1,2,43
Ground–state structure of semiconducting and superconducting phases in xenon carbides at high pressure,4,1,4,15
Multifunctional Paper-Based Analytical Device for In Situ Cultivation and Screening of Escherichia coli Infections,2,1,1,28
Interactions of HLA-DR and Topoisomerase I Epitope Modulated Genetic Risk for Systemic Sclerosis,8,1,7,8
Oncocytic Sialolipoma of Parotid Gland: Case Report and Literature Review,3,1,3,4
"Comparative genomics inferred two distinct populations of piscine pathogenic Streptococcus agalactiae, serotype Ia ST7 and serotype III ST283, in Thailand and Vietnam",8,1,4,24
Statistical optimization of biodiesel production from para rubber seed oil by SO3H-MCM-41 catalyst,6,1,4,21
"Estimation of groundwater use pattern and distribution in the coastal mekong delta, Vietnam via socio-economical survey and groundwater modelling",2,1,1,5
Quantification of different sources of over-strength in seismic design of a reinforced concrete tall building,2,1,1,1
The use of english and the national language on the radio in Asean Countries,3,1,1,1
Seismic shear strengthening of reinforced concrete short columns using ferrocement with expanded metal,3,1,2,4
Modeling of precast concrete load-bearing walls exposed to fire,4,1,3,3
"Perceived service quality and commuter segmentation of informal public transport service in Bangkok, Thailand",2,1,1,10
Finite element modelling of concrete-encased steel columns subjected to eccentric loadings,3,1,1,5
Novel approach to respiratory rate measurement using resonance tube with contradictory thresholding technique,4,1,2,0
Load feasible region determination by using adaptive particle swarm optimization,2,1,1,0
Forecasting annual solar PV capacity installation in Thailand residential sector: A user segmentation approach,2,1,2,2
Hybrid motor system for high precision position control of a heavy load plant,2,1,1,5
Projected future changes in mean precipitation over Thailand based on multi-model regional climate simulations of CORDEX Southeast Asia,22,0,10,34
Risk-averse stochastic operation of a power system integrated with hydrogen storage system and wind generation in the presence of demand response program,5,0,4,54
Thermal Degradation and Kinetic Study of Cassava Rhizome for Torrefaction Application,3,1,2,0
Chromium speciation using paper-based analytical devices by direct determination and with electromembrane microextraction,4,0,2,37
Constitution-making in 21st-century Thailand: The continuing search for a perfect constitutional fit,2,1,2,4
Challenge of Renewable Energy Transition towards Krabi's Sustainable Energy City,2,1,1,2
Comparative study of wax inhibitor performance for pour-point reduction of oil from Sirikit Oilfield in Thailand,3,1,1,1
A Classification Model for Thai Statement Sentiments by Deep Learning Techniques,2,0,1,2
Convolutional Neural Network using Stacked Frames for Video Classification,2,0,1,1
Association of IKZF1 SNPs in cold medicine-related Stevens-Johnson syndrome in Thailand,9,1,4,5
Sulfonated (graphene oxide/poly(ether ketone ether sulfone) (S-GO/S-PEKES) composite proton exchange membrane with high proton conductivity for direct methanol fuel cell,2,0,1,8
Synergistic strippants of Pd (II) ions in the presence of chloride medium from wastewater of electroless plating process via solvating system: Kinetics and thermodynamics study,4,0,1,7
A copper oxide-ionic liquid/reduced graphene oxide composite sensor enabled by digital dispensing: Non-enzymatic paper-based microfluidic determination of creatinine in human blood serum,5,0,3,57
"Schizophrenia phenomenology comprises a bifactorial general severity and a single-group factor, which are differently associated with neurotoxic immune and immune-regulatory pathways",9,1,7,18
Thai Catalogers’ Use and Perception of Cataloging Standards,2,2,2,1
Lumichrome Inhibits Human Lung Cancer Cell Growth and Induces Apoptosis via a p53-Dependent Mechanism,4,0,1,11
A task-oriented dialogue bot using long short-term memory with attention for Thai language,2,0,1,0
Generating images with desired properties using the discogan model enhanced with repeated property construction,2,0,1,0
Tissue and plasma EGFR mutation analysis in the FLAURA trial: Osimertinib versus Comparator EGFR tyrosine kinase inhibitor as first-line treatment in patients with EGFR-mutated advanced non–small cell lung cancer,22,1,17,84
"Removal of ibuprofen, diclofenac, and naproxen from water using chitosan-modified waste tire crumb rubber",3,0,1,85
High performance aramid pulp/carbon fiber-reinforced polybenzoxazine composites as friction materials,5,0,2,57
A comparison of methods of ethanol production from sweet sorghum bagasse,5,0,3,12
Development and application of nanofibrillated cellulose coating for shelf life extension of fresh-cut vegetable during postharvest storage,3,0,1,34
Screen-printed microfluidic paper-based analytical device (μPAD) as a barcode sensor for magnesium detection using rubber latex waste as a novel hydrophobic reagent,8,0,4,17
"Synthesis, spectral investigation, molecular docking and biological evaluation of Cu(II), Ni(II) and Mn(II) complexes of (E)-2-((2-butyl-4-chloro-1H-imidazol-5-yl)methylene)-N-methylhydrazinecarbothioamide (C10H16N5ClS) and its DFT studies",5,0,4,15
Tuning the selectivity of thin film composite forward osmosis membranes: Effect of co-solvent and different interfacial polymerization synthesis routes,5,0,2,9
Liquid-Liquid Phase Equilibria of Aqueous Biphasic Systems Based on Glycerol Formal: Application on Tetracycline Recovery from Water,6,2,5,5
In vitro safety assessment and permeation study of topical lidocaine solution for ocular administration,3,0,1,0
McBel-Plnc: A deep learning model for multiclass multilabel classification of protein-lncRNA interactions,3,0,2,2
RUN-ONCO: A highly extensible software platform for cancer precision medicine,2,0,1,2
Genome-wide Association Study Identifies Genetic Variants Associated with Early and Sustained Response to (Pegylated) Interferon in Chronic Hepatitis B Patients: The GIANT-B Study,54,1,21,10
Health education through mass media announcements by loudspeakers about malaria care: Prevention and practice among people living in a malaria endemic area of northern Myanmar,7,1,4,11
Multidimensional gas chromatography investigation of concentration and temperature effects of oxime interconversion on ionic liquid and poly(ethylene glycol) stationary phases,4,0,3,4
Search for MSSM Higgs bosons decaying to μ+μ-in proton-proton collisions at √s=13TeV,2314,1,256,27
Combination of CMS searches for heavy resonances decaying to pairs of bosons or leptons,2292,1,205,30
Search for anomalous electroweak production of vector boson pairs in association with two jets in proton-proton collisions at 13 TeV,2269,1,201,58
Simple and effective technology for sustainable biodiesel production using high-power household fruit blender,7,0,3,11
Development and characterization of graphitic carbon nitride as nonblack filler in natural rubber composites,5,0,2,8
Impact of Facebook Advertising on Purchase Intention,1,0,1,1
Reflection and transmission coefficients from the superposition of various potentials,3,1,3,2
Laser-triggered shape memory based on thermoplastic and thermoset matrices with silver nanoparticles,3,0,2,20
Low prevalence of p16-positive HPV-related head-neck cancers in Thailand: Tertiary referral center experience,6,1,4,22
Differences and diversity of autoimmune encephalitis in 77 cases from a single tertiary care center,5,1,3,17
Isocitrate lyase plays important roles in plant salt tolerance,4,1,3,27
"Desalination for drinking water demonstration project: A case study at Sichang Island, Thailand",5,1,2,0
"Removal of the antibiotic sulfamethoxazole from environmental water by mesoporous silica-magnetic graphene oxide nanocomposite technology: Adsorption characteristics, coadsorption and uptake mechanism",4,0,2,58
Facile synthesis of gelatin-coated Fe3O4 nanoparticle: Effect of pH in single-step co-precipitation for cancer drug loading,2,1,1,55
Green Synthesis of Size-Tunable Iron Oxides and Iron Nanoparticles in a Salt Matrix,7,0,3,10
Intranasal corticosteroids for non-allergic rhinitis,9,2,3,1
Photosynthetic Parameters and Biomass Recovery of a Rice Chromosome Segment Substitution Line with a ‘KDML 105’ Genetic Background under Drought Conditions,7,,4,2
Temperature Control for Hydrogel Bio-Printing,6,0,1,1
Exploring the Best Environmental Conditions for the Growth of Butterhead Lettuce in a Closed System,6,0,1,0
Vehicle rollover detection using recurrent neural networks,6,0,3,3
Automatic Trash Classification using Convolutional Neural Network Machine Learning,5,0,2,10
Impact of a prospective audit and feedback antimicrobial stewardship program in pediatric units in tertiary care teaching hospital in Thailand,5,1,2,5
