Title,affliation_country
Metal Artifact Reduction by Mapping MR into CT Information,Thailand
Spatial and seasonal variability of reef bacterial communities in the Upper Gulf of Thailand,Thailand
Development of polymorphic microsatellites in white scar oyster crassostrea belcheri,Thailand
"Ecteinascidin 770, A tetrahydroisoquinoline alkaloid, targeting the bacterial cell division protein FtsZ",Thailand
Application of surfactant aqueous-based solution for oil and phorbol esters extraction from jatropha curcas L. seed-kernel in one step,Thailand
"Deep multispectral painting reproduction via multi-layer, custom-ink printing",United States
Roles of aboveground roots facilitating sedimentation and elevation change in a mangrove forest behind bamboo seawalls,Thailand
Effectiveness of cold therapy in reducing acute pain among persons with cardiac surgery: A randomized control trial,Thailand
Optimization of succinic acid production by succinic acid bacteria isolated in Thailand,Thailand
Analyzing problems affecting the performances of public-private partnership transportation projects - Case studies in Vietnam,Thailand
Single observation adaptive search for continuous simulation optimization,Thailand
Acute toxicity and teratogenicity of α-mangostin in zebrafish embryos,Thailand
Clif-sofa and urine neutrophil gelatinase-associated lipocalin score for the diagnosis of acute-on-chronic liver failure and as a prognostic tool for mortality prediction,Thailand
The relationship between household particulate matter and an increase of carotid intima-media thickness [cimt]: A one-year follow-up study,Thailand
An analysis of perioperative anesthetic adverse events in thailand [paad thai]: Allergic reaction/anaphylactoid/ anaphylaxis,Thailand
The result of conservative management for postoperative seroma following laparoscopic ventral hernia repair [lvhr],Thailand
Potential of periostin as a urinary biomarker correlated with renal function in lupus nephritis and iga nephropathy patients,Thailand
Can shear wave elastography increase specificity in diagnosis of benign and malignant breast masses?,Thailand
Safety and efficacy of the thai red cross society albumin replacement for therapeutic plasma exchange,Thailand
Experience of functional mri protocol in king chulalongkorn memorial hospital [kcmh] for thai language lateralization,Thailand
"Search for heavy resonances decaying into a vector boson and a Higgs boson in final states with charged leptons, neutrinos and b quarks at √s=13 TeV",Armenia
Arthroscopic Synthetic Augmentation in Acute Partial Injury of the Anterior Cruciate Ligament,Thailand
Measurements of Higgs boson properties in the diphoton decay channel in proton-proton collisions at √s=13 TeV,Armenia
Forecast of Carbon Dioxide Emissions from Energy Consumption in Industry Sectors in Thailand,Thailand
Search for resonances in the mass spectrum of muon pairs produced in association with b quark jets in proton-proton collisions at √s=8 and 13 TeV,Armenia
Protein kinase a and high-osmolarity glycerol response pathways cooperatively control cell wall carbohydrate mobilization in aspergillus fumigatus,Brazil
α-Mangostin and apigenin induced the necrotic death of BT474 breast cancer cells with autophagy and inflammation,Thailand
Measurement of jet substructure observables in t t events from proton-proton collisions at s =13 TeV MEASUREMENT of JET SUBSTRUCTURE OBSERVABLES ... A. M. SIRUNYAN et al.,Armenia
Search for long-lived particles with displaced vertices in multijet events in proton-proton collisions at s =13 TeV,Armenia
Search for physics beyond the standard model in high-mass diphoton events from proton-proton collisions at s =13 TeV,Armenia
Mutations in Kinesin family member 6 reveal specific role in ependymal cell ciliogenesis and human neurological development,United States
Prevalence of islet autoantibodies in Thai juvenile-onset type 1 diabetes,Thailand
A new species of Dischidia (Apocynaceae: Asclepiadoideae) from the limestone hills of southern Thailand,Thailand
Scaling Network Traffic Logger with Microservice Architecture,Thailand
Search for supersymmetry in events with a τ lepton pair and missing transverse momentum in proton-proton collisions at √s=13 TeV,Armenia
Search for the decay of a Higgs boson in the ℓℓγ channel in proton-proton collisions at √s=13 TeV,Armenia
Search for a charged Higgs boson decaying to charm and bottom quarks in proton-proton collisions at √s=8 TeV,Armenia
Age-related changes in interstitial fibrosis and germ cell degeneration of the canine testis,Thailand
Gonadotropin-releasing hormone-modified chitosan as a safe and efficient gene delivery vector for spermatogonia cells,Thailand
Measurements of the differential jet cross section as a function of the jet mass in dijet events from proton-proton collisions at √s=13 TeV,Armenia
New 3d N = 2 dualities from quadratic monopoles,Italy
Structure and mechanical properties of ADC 12 Al foam-polymer interpenetrating phase composites with epoxy resin or silicone,Thailand
Measurement of differential cross sections for Z boson production in association with jets in proton-proton collisions at √s=13TeV,Armenia
Effectiveness of self-empowerment-affirmation-relaxation(Self-EAR) program for postpartum blues mothers: A randomize controlled trial,Thailand
Searches for pair production of charginos and top squarks in final states with two oppositely charged leptons in proton-proton collisions at √s=13 TeV,Armenia
Management of an outbreak of brucellosis in a multiple species ruminant farm in Malaysia,Malaysia
Mass-radius ratio bounds for compact objects in Lorentz-violating dRGT massive gravity theory,Thailand
Atrial fibrillation following heart transplantation: A systematic review and meta-analysis of observational studies,Thailand
Search for black holes and sphalerons in high-multiplicity final states in proton-proton collisions at √s=13 TeV,Armenia
First person – Varisa Pongrakhananon,Thailand
Effect of ultrasonic bath immersion on physical properties of an mma-based orthodontic base-plate material,Thailand
Studies of Bs2∗(5840)0 and B s 1(5830) 0 mesons including the observation of the Bs2∗(5840)0→B0KS0 decay in proton-proton collisions at √s=8TeV,Armenia
Chemical modification of enveloped viruses for biomedical applications,Thailand
Anti-adipogenic effect of flavonoids from Chromolaena odorata leaves in 3T3-L1 adipocytes,Thailand
Phoyunnanin e induces apoptosis of non-small cell lung cancer cells via p53 activation and down-regulation of survivin,Thailand
"Sun protection behavior and knowledge of patients attending laser clinic to prevent adverse events of laser: A cross-sectional, single-center, tertiary care study",Thailand
Measurement of the top quark mass with lepton+jets final states using p p collisions at √s=13TeV,Armenia
Which body position is the best for chest wall motion in healthy adults? A meta-analysis,Thailand
Comprehensive proteomics identification of IFNλ3-regulated antiviral proteins in HBV-transfected cells,Thailand
Reduction in replication-independent endogenous DNA double-strand breaks promotes genomic instability during chronological aging in yeast,Thailand
"Streptomyces lichenis sp. nov., isolated from lichen",Thailand
Skin signs in juvenile- and adult-onset systemic lupus erythematosus: clues to different systemic involvement,Thailand
Loss of CAMSAP3 promotes EMT via the modification of microtubule–Akt machinery,Thailand
Blocking of type 1 angiotensin II receptor inhibits T-lymphocyte activation and IL-2 production,Thailand
Genetic tools for coronary risk assessment in type 2 diabetes: A cohort study from the ACCORD clinical trial,United States
Examination of Australian Streptococcus suis isolates from clinically affected pigs in a global context and the genomic characterisation of ST1 as a predictor of virulence,Australia
Secondary Oxalate Nephropathy: A Systematic Review,Thailand
Mechanothermal synthesis of Ag/TiO2 for photocatalytic methyl orange degradation and hydrogen production,Chile
ZnO@graphene nanocomposite modified electrode for sensitive and simultaneous detection of Cd (II) and Pb (II),Thailand
A method for extracting DNA from hard tissues for use in forensic identification,Thailand
"Probing into Thailand's basement: New insights from U–Pb geochronology, Sr, Sm–Nd, Pb and Lu–Hf isotopic systems from granitoids",Australia
Canine and feline abdominal arterioportal communications can be classified based on branching patterns in computed tomographic angiography,Italy
Search for an exotic decay of the Higgs boson to a pair of light pseudoscalars in the final state of two muons and two τ leptons in proton-proton collisions at √s=13 TeV,Armenia
Cloning of the full-length isoamylase3 gene from cassava Manihot esculenta Crantz ‘KU50’ and its heterologous expression in E. coli,Thailand
