Title,ref_count,Author_count,Subject_area_count,Unique_affiliations_count,Open_access,subtype,Cite_count
Women and other risk factors for chronic kidney disease of unknown etiology in Thailand: National Health Examination V Survey,42,8,1,5,1,ar,6
An Efficient DNA Extraction for a Blue Xestospongia sp. Sponge and Its Associated Microorganisms Containing Cytotoxic Substances,59,2,2,2,0,ar,0
"Biosynthesis, characterization, and antibacterial activity of gold nanoparticles",38,7,2,6,1,ar,62
"Corrigendum to “Drift-flux correlation for gas-liquid two-phase flow in a horizontal pipe” [Int. J. Heat Fluid flow 69 (2018) 33–42] (International Journal of Heat and Fluid Flow (2018) 69 (33–42), (S0142727X17307865), (10.1016/j.ijheatfluidflow.2017.11.002))",,2,3,2,1,er,0
Leptospira collagenase and LipL32 for antibody detection in leptospirosis,34,4,2,2,0,ar,1
Non-destructive method for discrimination of weedy rice using near infrared spectroscopy and modified self-organizing maps (SOMs),35,4,4,1,0,ar,5
CAMSAP3 depletion induces lung cancer cell senescence-associated phenotypes through extracellular signal-regulated kinase inactivation,45,6,3,3,1,ar,5
"KDM6A mutations promote acute cytoplasmic DNA release, DNA damage response and mitosis defects",40,6,2,3,1,ar,4
Imipenem dosing recommendations for patients undergoing continuous renal replacement therapy: systematic review and Monte Carlo simulations,36,9,3,8,1,ar,1
Fear inoculation among snake experts,65,4,1,6,1,ar,5
Comparison between same-day discharge and overnight stay after atrial fibrillation ablation: Systematic review and meta-analysis,42,7,1,7,2,ar,7
Payment mechanism and hospital admission: New evidence from Thailand healthcare reform,31,2,2,2,0,ar,0
Negative inotropic mechanisms of β-cardiotoxin in cardiomyocytes by depression of myofilament ATPase activity without activation of the classical β-adrenergic pathway,51,7,1,4,1,ar,0
"Contrasting coral community structures between natural and artificial substrates at Koh Tao, Gulf of Thailand",130,9,3,9,2,ar,11
"Fortilin inhibits p53, halts cardiomyocyte apoptosis, and protects the heart against heart failure",47,5,4,4,1,ar,2
Boosting photocurrent density of 1D TiO2 based photoanodes by bismuth vanadium oxide enhancement for photoelectrochemical cell application,39,4,3,3,0,ar,2
Endoscopic ultrasound guided fine needle biopsy (EUS-FNB) from peritoneal lesions: a prospective cohort pilot study,33,10,1,1,1,ar,2
CFD simulation and statistical experimental design analysis of core annular flow in T-junction and Y-junction for oil-water system,53,3,2,2,0,ar,10
Hydroxyxanthone ameliorates IL1β-induced epithelial barrier disruption in colonic-like cells by down-regulation of p-MLC expression,31,4,3,2,1,ar,0
Net energy analysis and techno-economic assessment of co-production of bioethanol and biogas from cellulosic biomass,105,2,3,2,1,re,11
Clinical outcomes of an ultrathin-strut sirolimus-eluting stent in all-comers population: Thailand Orsiro registry,28,9,1,2,1,ar,1
Immunodominant linear B cell epitopes in the spike and membrane proteins of SARS-CoV-2 identified by immunoinformatics prediction and immunoassay,54,10,1,5,1,ar,12
"Effects of high flow nasal cannula on the coordination between swallowing and breathing in postextubation patients, a randomized crossover study",27,2,1,1,1,ar,2
Scale-up and flow behavior of cohesive granular material in a four-bladed mixer: effect of system and particle size,58,3,2,3,0,ar,5
Effects of early estradiol valerate administration on bone turnover markers in surgically induced menopausal women,39,3,2,1,1,ar,1
Lignin-Based Microgels by Inverse Suspension Polymerization: Syntheses and Dye Removal,34,3,5,4,0,ar,6
Comprehensive genome-wide analysis of calmodulin-binding transcription activator (CAMTA) in Durio zibethinus and identification of fruit ripening-associated DzCAMTAs,119,6,2,2,1,ar,4
"Curcumin upregulates transforming growth factor-β1, its receptors, and vascular endothelial growth factor expressions in an in vitro human gingival fibroblast wound healing model",58,2,1,2,1,ar,9
Strength and stiffness parameters for hardening soil model of rockfill materials,57,4,2,3,1,ar,13
"Trachusa vietnamensis, a new species from Vietnam (Hymenoptera apoidea megachilidae)",13,5,1,2,,ar,1
Clinical parameters and biological markers associated with acute severe ocular complications in Stevens-Johnson syndrome and toxic epidermal necrolysis,51,7,1,3,1,ar,3
Graphene oxide/doped polyindole/hydroxypropyl cellulose coated on interdigitated electrode as methanol sensor,54,3,2,3,0,ar,3
‘First week’ is the crucial period for deciding living donor liver transplantation in patients with acute-on-chronic liver failure,27,47,1,29,0,ar,8
Corporate integrity and hostile takeover threats: Evidence from machine learning and “CEO luck”,93,4,1,5,1,ar,16
Mortality risk factors of COVID-19 infection in kidney transplantation recipients: a systematic review and meta-analysis of cohorts and clinical registries,74,8,1,3,1,ar,33
"Genetic characterization of chikungunya virus isolates from Aedes aegypti mosquitoes collected during a recent outbreak in Bangkok, Thailand",56,6,1,2,0,ar,2
Conversation Cloud: A videoconferencing learning ecology for Thai undergraduate EFL learners,60,1,3,1,0,ar,0
Targets and strategies for vaccine development against dengue viruses,168,9,1,4,1,re,7
"Indonesian Kaolin supported nZVI (IK-nZVI) used for the an efficient removal of Pb(II) from aqueous solutions: Kinetics, thermodynamics and mechanism",63,9,4,7,0,ar,19
Accurate determination of meat mass fractions using DNA measurements for quantifying meat adulteration by digital PCR,48,9,2,4,0,ar,10
Impact of children born with low birth weight on stunting and wasting in Sindh province of Pakistan: a propensity score matching approach,49,4,1,4,1,ar,12
Development of the reverse hybrid jig: Separation of polyethylene and cross-linked polyethylene from eco-cable wire,34,7,4,3,0,ar,7
A multi-objective modeling approach to harvesting resource scheduling: Decision support for a more sustainable Thai sugar industry,48,4,2,3,1,ar,4
Colorimetric detection of Pb2+ ions using curcumin silver nanoparticles,43,5,6,5,0,ar,4
Hydroxypropyl methylcellulose/microcrystalline cellulose biocomposite film incorporated with butterfly pea anthocyanin as a sustainable pH-responsive indicator for intelligent food-packaging applications,50,6,2,3,0,ar,27
Factors associated with medication adherence of hypertensive patients in the Philippines: a systematic review,40,2,2,2,1,re,10
Complications of Preseptal Versus Pretarsal Botulinum Toxin Injection in Benign Essential Blepharospasm: A Randomized Controlled Trial,11,5,1,2,0,ar,5
Farnesoid X receptor agonist for the treatment of chronic hepatitis B: A safety study,34,14,3,7,1,ar,12
Ablation versus medication as initial therapy for paroxysmal atrial fibrillation: An updated meta-analysis of randomized controlled trials,22,8,1,6,1,ar,3
Selective separation of trace nickel(II) and gold(I) ions via hollow fiber supported liquid membrane enhanced by synergistic extractants D2EHPA/TBP,74,4,2,2,1,ar,5
Primary Versus Secondary Anaplastic Thyroid Carcinoma: Perspectives from Multi-institutional and Population-Level Data,46,9,3,9,0,ar,3
Identification of candidate regulators of mandibular bone loss in FcγRIIB -/- Mice,44,10,1,3,1,ar,4
Acceptance and outcome of interventions in a meropenem de-escalation antimicrobial stewardship program in pediatrics,33,9,1,2,0,ar,3
Assessment and analysis of multi-biomass fuels for sustainable electricity generation,39,5,1,3,0,ar,9
Unilateral Urrets-Zavalia syndrome after Implantable Collamer Lens implantation: a case report and review of the literature,19,2,1,1,1,ar,2
The Thai reference exome (T-REx) variant database,35,26,2,9,0,ar,15
Smoking and Drinking Behaviors among Older Adults: A Comparative Analysis of Three Southeast Asian Countries,36,2,2,2,0,ar,0
Prevalence of complex root canal morphology in the mandibular first and second premolars in Thai population: CBCT analysis,39,4,1,1,1,ar,7
Efficiencies of anaerobic hybrid and UASB reactors to alleviate the adverse effect of elevated salinity in wastewater,38,5,8,2,0,ar,1
"Effects of sizes and concentrations of different types of microplastics on bioaccumulation and lethality rate in the green mussel, Perna viridis",94,3,3,1,0,ar,12
Dynamics of the fecal microbiome and antimicrobial resistome in commercial piglets during the weaning period,77,10,1,6,1,ar,3
Effect of ultrasound-guided selective sensory nerve blockade of the knee on pain management compared with periarticular injection for patients undergoing total knee arthroplasty: A prospective randomized controlled trial,29,6,1,1,0,ar,5
The impact of CASR A990G polymorphism in response to cinacalcet treatment in hemodialysis patients with secondary hyperparathyroidism,53,10,1,4,1,ar,5
"Chromosome-scale genome sequencing, assembly and annotation of six genomes from subfamily Leishmaniinae",124,10,6,5,1,dp,5
Dorsomorphin attenuates Jagged1-induced mineralization in human dental pulp cells,52,5,1,1,0,ar,2
In-situ catalytic upgrading of bio-oil from rapid pyrolysis of biomass over hollow HZSM-5 with mesoporous shell,47,8,4,4,0,ar,17
Immunomodulatory effect of standardized C. asiatica extract on a promotion of regulatory T cells in rats,36,4,1,3,1,ar,2
Simulation of shear behavior of corroded reinforced concrete beams flexurally repaired with steel fiber-reinforced concrete,36,6,4,5,0,ar,11
Vortex assisted dispersive liquid–liquid microextraction based on low transition temperature mixture solvent for the HPLC determination of pyrethroids in water samples: Experimental study and COSMO-RS,94,5,2,4,0,ar,5
Efficacy of heat-killed and formalin-killed vaccines against Tilapia tilapinevirus in juvenile Nile tilapia (Oreochromis niloticus),59,9,2,9,1,ar,19
"Analysis of Acanthamoeba genotypes from public freshwater sources in Thailand reveals a new genotype, T23 Acanthamoeba bangkokensis sp. nov.",69,8,1,1,1,ar,33
"Comprehensive versus standard care in post-severe acute kidney injury survivors, a randomized controlled trial",39,11,1,7,1,ar,13
Experimental study of the load-deformation behaviour of the precast post-tensioned continuous girder for straddle monorail: Full-scale load test under service and ultimate loading conditions,43,5,1,4,1,ar,6
Melatonin and its derivative disrupt cancer stem-like phenotypes of lung cancer cells via AKT downregulation,55,8,3,6,0,ar,9
Acute kidney injury in ECMO patients,51,2,1,3,1,re,26
Predictors of knowledge and use of long-lasting insecticidal nets for the prevention of malaria among the pregnant women in Pakistan,38,5,2,3,1,ar,1
Kinetic study of microbial inhibition by dimethyl dicarbonate and quality attributes of pomegranate juice during cold storage,37,5,1,1,0,ar,4
Human metapneumovirus and parainfluenza virus infections in lung transplant recipients: The effects on lung allograft and clinical outcomes,20,6,1,2,1,ar,9
Blood First Assay Screening Trial (BFAST) in Treatment-Naive Advanced or Metastatic NSCLC: Initial Results of the Phase 2 ALK-Positive Cohort,28,25,2,18,1,cp,19
Investigation of major amino acid residues of anti-norfloxacin monoclonal antibodies responsible for binding with fluoroquinolones,41,7,1,2,1,ar,0
Nature of electronic topological transition and superconductivity in bismuth under high pressure from ab initio random structure searching,45,7,6,5,0,ar,5
Efficient conversion of acetate or glucose to poly(3-hydroxybutyrate) and glycogen by the single-stage photoheterotrophic cultivation of cyanobacterium Chroococcus hansgirgi TISTR 8561,48,3,2,2,0,ar,1
The influences of granite industry waste on concrete properties with different strength grades,57,4,1,1,1,ar,10
Increased C-reactive protein concentration and suicidal behavior in people with psychiatric disorders: A systematic review and meta-analysis,115,11,1,10,1,ar,21
Modeling of void fraction and relative velocity covariance for dispersed bubbly and intermittent flows in horizontal channels,37,2,3,2,0,ar,0
Strengthening effect of natural fiber reinforced polymer composites (NFRP) on concrete,57,7,1,6,1,ar,18
Tenofovir alafenamide nephrotoxicity: a case report and literature review,36,7,3,4,1,ar,3
Classification for avian malaria parasite Plasmodium gallinaceum blood stages by using deep convolutional neural networks,56,9,1,3,1,ar,9
Tandem mass spectrometry of aqueous extract from Ficus dubia sap and its cell-based assessments for use as a skin antioxidant,43,10,1,6,1,ar,7
Detailed kinetic mechanism of devolatilization stage and CFD modeling of downdraft gasifiers using pelletized palm oil empty fruit bunches,52,3,1,2,0,ar,5
"Stroke risk factors, subtypes and outcome in elderly Thai patients",21,3,1,2,1,ar,5
Late Pleistocene human paleoecology in the highland savanna ecosystem of mainland Southeast Asia,98,4,1,4,1,ar,7
Cartilage oligomeric matrix protein as a marker of progressive liver fibrosis in biliary atresia,18,7,1,3,1,ar,4
Asia-Pacific venous thromboembolism consensus in knee and hip arthroplasty and hip fracture surgery: Part 3. Pharmacological venous thromboembolism prophylaxis,74,94,2,7,1,re,5
Structural predictions of superconducting phase in tungsten ditellurides WTe2 from first-principles evolutionary techniques under high pressure,53,7,6,5,0,ar,0
"Suicide attempts are associated with activated immune-inflammatory, nitro-oxidative, and neurotoxic pathways: A systematic review and meta-analysis",101,4,2,3,0,re,28
An automated fast-flow/delayed paper-based platform for the simultaneous electrochemical detection of hepatitis B virus and hepatitis C virus core antigen,49,7,4,2,0,ar,31
