Title,Author_count,Open_access,Unique_affiliations_count,cite_count
"Trachusa vietnamensis, a new species from Vietnam (Hymenoptera apoidea megachilidae)",5,,2,1
Clinical parameters and biological markers associated with acute severe ocular complications in Stevens-Johnson syndrome and toxic epidermal necrolysis,7,1,3,3
Graphene oxide/doped polyindole/hydroxypropyl cellulose coated on interdigitated electrode as methanol sensor,3,0,3,3
‘First week’ is the crucial period for deciding living donor liver transplantation in patients with acute-on-chronic liver failure,47,0,29,8
Corporate integrity and hostile takeover threats: Evidence from machine learning and “CEO luck”,4,1,5,16
Mortality risk factors of COVID-19 infection in kidney transplantation recipients: a systematic review and meta-analysis of cohorts and clinical registries,8,1,3,33
"Genetic characterization of chikungunya virus isolates from Aedes aegypti mosquitoes collected during a recent outbreak in Bangkok, Thailand",6,0,2,2
Conversation Cloud: A videoconferencing learning ecology for Thai undergraduate EFL learners,1,0,1,0
Targets and strategies for vaccine development against dengue viruses,9,1,4,7
"Indonesian Kaolin supported nZVI (IK-nZVI) used for the an efficient removal of Pb(II) from aqueous solutions: Kinetics, thermodynamics and mechanism",9,0,7,19
Accurate determination of meat mass fractions using DNA measurements for quantifying meat adulteration by digital PCR,9,0,4,10
Impact of children born with low birth weight on stunting and wasting in Sindh province of Pakistan: a propensity score matching approach,4,1,4,12
Development of the reverse hybrid jig: Separation of polyethylene and cross-linked polyethylene from eco-cable wire,7,0,3,7
A multi-objective modeling approach to harvesting resource scheduling: Decision support for a more sustainable Thai sugar industry,4,1,3,4
Colorimetric detection of Pb2+ ions using curcumin silver nanoparticles,5,0,5,4
Hydroxypropyl methylcellulose/microcrystalline cellulose biocomposite film incorporated with butterfly pea anthocyanin as a sustainable pH-responsive indicator for intelligent food-packaging applications,6,0,3,27
Factors associated with medication adherence of hypertensive patients in the Philippines: a systematic review,2,1,2,10
Complications of Preseptal Versus Pretarsal Botulinum Toxin Injection in Benign Essential Blepharospasm: A Randomized Controlled Trial,5,0,2,5
Farnesoid X receptor agonist for the treatment of chronic hepatitis B: A safety study,14,1,7,12
Ablation versus medication as initial therapy for paroxysmal atrial fibrillation: An updated meta-analysis of randomized controlled trials,8,1,6,3
Selective separation of trace nickel(II) and gold(I) ions via hollow fiber supported liquid membrane enhanced by synergistic extractants D2EHPA/TBP,4,1,2,5
Primary Versus Secondary Anaplastic Thyroid Carcinoma: Perspectives from Multi-institutional and Population-Level Data,9,0,9,3
Identification of candidate regulators of mandibular bone loss in FcγRIIB -/- Mice,10,1,3,4
Acceptance and outcome of interventions in a meropenem de-escalation antimicrobial stewardship program in pediatrics,9,0,2,3
Assessment and analysis of multi-biomass fuels for sustainable electricity generation,5,0,3,9
Unilateral Urrets-Zavalia syndrome after Implantable Collamer Lens implantation: a case report and review of the literature,2,1,1,2
The Thai reference exome (T-REx) variant database,26,0,9,15
Smoking and Drinking Behaviors among Older Adults: A Comparative Analysis of Three Southeast Asian Countries,2,0,2,0
Prevalence of complex root canal morphology in the mandibular first and second premolars in Thai population: CBCT analysis,4,1,1,7
Efficiencies of anaerobic hybrid and UASB reactors to alleviate the adverse effect of elevated salinity in wastewater,5,0,2,1
"Effects of sizes and concentrations of different types of microplastics on bioaccumulation and lethality rate in the green mussel, Perna viridis",3,0,1,12
Dynamics of the fecal microbiome and antimicrobial resistome in commercial piglets during the weaning period,10,1,6,3
Effect of ultrasound-guided selective sensory nerve blockade of the knee on pain management compared with periarticular injection for patients undergoing total knee arthroplasty: A prospective randomized controlled trial,6,0,1,5
The impact of CASR A990G polymorphism in response to cinacalcet treatment in hemodialysis patients with secondary hyperparathyroidism,10,1,4,5
"Chromosome-scale genome sequencing, assembly and annotation of six genomes from subfamily Leishmaniinae",10,1,5,5
Dorsomorphin attenuates Jagged1-induced mineralization in human dental pulp cells,5,0,1,2
In-situ catalytic upgrading of bio-oil from rapid pyrolysis of biomass over hollow HZSM-5 with mesoporous shell,8,0,4,17
Immunomodulatory effect of standardized C. asiatica extract on a promotion of regulatory T cells in rats,4,1,3,2
Simulation of shear behavior of corroded reinforced concrete beams flexurally repaired with steel fiber-reinforced concrete,6,0,5,11
Vortex assisted dispersive liquid–liquid microextraction based on low transition temperature mixture solvent for the HPLC determination of pyrethroids in water samples: Experimental study and COSMO-RS,5,0,4,5
Efficacy of heat-killed and formalin-killed vaccines against Tilapia tilapinevirus in juvenile Nile tilapia (Oreochromis niloticus),9,1,9,19
"Analysis of Acanthamoeba genotypes from public freshwater sources in Thailand reveals a new genotype, T23 Acanthamoeba bangkokensis sp. nov.",8,1,1,33
"Comprehensive versus standard care in post-severe acute kidney injury survivors, a randomized controlled trial",11,1,7,13
Experimental study of the load-deformation behaviour of the precast post-tensioned continuous girder for straddle monorail: Full-scale load test under service and ultimate loading conditions,5,1,4,6
Melatonin and its derivative disrupt cancer stem-like phenotypes of lung cancer cells via AKT downregulation,8,0,6,9
Acute kidney injury in ECMO patients,2,1,3,26
Predictors of knowledge and use of long-lasting insecticidal nets for the prevention of malaria among the pregnant women in Pakistan,5,1,3,1
Kinetic study of microbial inhibition by dimethyl dicarbonate and quality attributes of pomegranate juice during cold storage,5,0,1,4
Human metapneumovirus and parainfluenza virus infections in lung transplant recipients: The effects on lung allograft and clinical outcomes,6,1,2,9
Blood First Assay Screening Trial (BFAST) in Treatment-Naive Advanced or Metastatic NSCLC: Initial Results of the Phase 2 ALK-Positive Cohort,25,1,18,19
Investigation of major amino acid residues of anti-norfloxacin monoclonal antibodies responsible for binding with fluoroquinolones,7,1,2,0
Nature of electronic topological transition and superconductivity in bismuth under high pressure from ab initio random structure searching,7,0,5,5
Efficient conversion of acetate or glucose to poly(3-hydroxybutyrate) and glycogen by the single-stage photoheterotrophic cultivation of cyanobacterium Chroococcus hansgirgi TISTR 8561,3,0,2,1
The influences of granite industry waste on concrete properties with different strength grades,4,1,1,10
Increased C-reactive protein concentration and suicidal behavior in people with psychiatric disorders: A systematic review and meta-analysis,11,1,10,21
Modeling of void fraction and relative velocity covariance for dispersed bubbly and intermittent flows in horizontal channels,2,0,2,0
Strengthening effect of natural fiber reinforced polymer composites (NFRP) on concrete,7,1,6,18
Tenofovir alafenamide nephrotoxicity: a case report and literature review,7,1,4,3
Classification for avian malaria parasite Plasmodium gallinaceum blood stages by using deep convolutional neural networks,9,1,3,9
Tandem mass spectrometry of aqueous extract from Ficus dubia sap and its cell-based assessments for use as a skin antioxidant,10,1,6,7
Detailed kinetic mechanism of devolatilization stage and CFD modeling of downdraft gasifiers using pelletized palm oil empty fruit bunches,3,0,2,5
"Stroke risk factors, subtypes and outcome in elderly Thai patients",3,1,2,5
Late Pleistocene human paleoecology in the highland savanna ecosystem of mainland Southeast Asia,4,1,4,7
Cartilage oligomeric matrix protein as a marker of progressive liver fibrosis in biliary atresia,7,1,3,4
Asia-Pacific venous thromboembolism consensus in knee and hip arthroplasty and hip fracture surgery: Part 3. Pharmacological venous thromboembolism prophylaxis,94,1,7,5
Structural predictions of superconducting phase in tungsten ditellurides WTe2 from first-principles evolutionary techniques under high pressure,7,0,5,0
"Suicide attempts are associated with activated immune-inflammatory, nitro-oxidative, and neurotoxic pathways: A systematic review and meta-analysis",4,0,3,28
An automated fast-flow/delayed paper-based platform for the simultaneous electrochemical detection of hepatitis B virus and hepatitis C virus core antigen,7,0,2,31
Perioperative temperature management: a survey of 6 Asia–Pacific countries,9,1,9,7
Distribution and genetic diversity of Enterovirus G (EV-G) on pig farms in Thailand,8,1,1,4
"Acute kidney injury prevalence, progression and long-term outcomes in critically ill patients with COVID-19: a cohort study",9,1,4,28
High-temperature superconductor of sodalite-like clathrate hafnium hexahydride,4,1,4,7
Genetic polymorphism of the extracellular region in surface associated interspersed 1.1 gene of Plasmodium falciparum field isolates from Thailand,6,1,2,0
Acute prolonged motor aura resembling ischemic stroke after COVID − 19 vaccination (CoronaVac): the first case report,6,1,4,9
"Correction to: Computational Lock and Key and Dynamic Trajectory Analysis of Natural Biophors Against COVID-19 Spike Protein to Identify Effective Lead Molecules (Molecular Biotechnology, (2021), 63, 10, (898-908), 10.1007/s12033-021-00358-z)",10,1,10,0
Rapid geographical indication of peppercorn seeds using corona discharge mass spectrometry,7,1,2,2
Highly effective microwave plasma application for catalyst-free and low temperature hydrogenation of biodiesel,7,0,4,7
Computational design of SARS-CoV-2 peptide binders with better predicted binding affinities than human ACE2 receptor,2,1,1,10
"Author Correction: Synthesis and characterization of Cu(OH)2-NWs-PVA-AC Nano-composite and its use as an efficient adsorbent for removal of methylene blue (Scientific Reports, (2021), 11, 1, (5686), 10.1038/s41598-021-84797-3)",7,1,6,1
Effect of substitution on the superconducting phase of transition metal dichalcogenide Nb(Se x S 1-x ) 2 van der Waals layered structure,7,1,6,2
Should prophylaxis of venous thromboembolism in Asian patients undergoing knee and hip arthroplasty and hip fracture surgery be an issue?,1,1,1,2
Cisplatin-induced hydroxyl radicals mediate pro-survival autophagy in human lung cancer H460 cells,4,1,1,8
Heat Integration Design of Alpha Methyl Ester Sulfonate Production Process,3,0,2,1
Renal 99mTc-DMSA pharmacokinetics in pediatric patients,15,1,4,4
The expression of FLNA and CLU in PBMCs as a novel screening marker for hepatocellular carcinoma,7,1,3,9
The evaluation of non-anesthetic computed tomography for detection of pulmonary parenchyma in feline mammary gland carcinoma: a preliminary study,7,1,1,0
Sequential electrodeposition of Cu–Pt bimetallic nanocatalysts on boron-doped diamond electrodes for the simple and rapid detection of methanol,8,1,2,2
The role of leptospiremia and specific immune response in severe leptospirosis,13,1,4,5
