Title,cover_date,subject_area
"Fast dissolving, hermetically sealable, edible whey protein isolate-based films for instant food and/or dry ingredient pouches",2020-12-01,AGRI
"Source apportionment of polycyclic aromatic hydrocarbons in the terrestrial soils of King George Island, Antarctica",2020-12-01,"EART, EART"
Composite core-supported stainless steel crowns enhance fracture resistance of severely damaged primary posterior teeth,2020-12-01,"MEDI, DENT"
High-energy conversion efficiency of drum kiln with heat distribution pipe for charcoal and biochar production,2020-12-01,"SOCI, ENER, ENVI"
Serratia marcescens secretes proteases and chitinases with larvicidal activity against Anopheles dirus,2020-12-01,"IMMU, VETE, AGRI, MEDI"
"Differentiation of Cyanthillium cinereum, a smoking cessation herb, from its adulterant Emilia sonchifolia using macroscopic and microscopic examination, HPTLC profiles and DNA barcodes",2020-12-01,MULT
"Expression optimization, purification and in vitro characterization of human epidermal growth factor produced in Nicotiana benthamiana",2020-12-01,"BIOC, IMMU"
Encapsulated titanium dioxide nanoparticle-Escherichia coli hybrid system improves light driven hydrogen production under aerobic condition,2020-12-01,"CENG, ENVI, ENER, ENVI"
Novel bacterial cellulose nanocrystals/polyether block amide microporous membranes as separators for lithium-ion batteries,2020-12-01,"BIOC, BIOC, BIOC, ECON, ENER"
Refined grain formation behavior and strengthening mechanism of α-titanium with nitrogen fabricated by selective laser melting,2020-12-01,"ENGI, MATE, ENGI, ENGI"
Synthesis of ZnO/SiO2-modified starch-graft-polyacrylate superabsorbent polymer for agricultural application,2020-12-01,"MATE, CHEM, MATE"
Detection of Mycobacterium tuberculosis complex infection in Asian elephants (Elephas maximus) using an interferon gamma release assay in a captive elephant herd,2020-12-01,MULT
Hsa-miR-30e-3p inhibits influenza B virus replication by targeting viral NA and NP genes,2020-12-01,BIOC
Skin manifestations in COVID-19: The tropics experience,2020-12-01,MEDI
The study of the causal relationship between innovativeness and entrepreneurial intention among undergraduate students,2020-12-01,"BUSI, COMP, SOCI, ECON, BUSI"
Phosphoproteomic analysis of dengue virus infected U937 cells and identification of pyruvate kinase M2 as a differentially phosphorylated phosphoprotein,2020-12-01,MULT
Decadal increase of the summer precipitation in Thailand after the mid-1990s,2020-12-01,EART
Walled-off peripancreatic fluid collections in Asian population: Paradigm shift from surgical and percutaneous to endoscopic drainage,2020-12-01,MEDI
"Efficacy and tolerability of low-dose spironolactone and topical benzoyl peroxide in adult female acne: A randomized, double-blind, placebo-controlled trial",2020-12-01,MEDI
Short-term outcomes of tablet/smartphone-based (OBEST) application among obese Thai school-aged children and adolescents: A randomized controlled trial,2020-12-01,"MEDI, MEDI, MEDI"
Molecular modelling investigation for drugs and nutraceuticals against protease of SARS-CoV-2,2020-12-01,"CHEM, CHEM, COMP, MATE"
Conjunctival sporotrichosis from cat to human: Case report,2020-12-01,MEDI
Good practice and lesson learned in promoting vetiver as solution for slope stabilisation and erosion control in Thailand,2020-12-01,"AGRI, SOCI, ENVI, ENVI"
"Recent progress and new developments of applications of artificial intelligence (AI), knowledge-based systems (KBS), and Machine Learning (ML) in the petroleum industry",2020-12-01,"ENER, EART, ENER, EART, EART"
Ultrasound-assisted modified pectin from unripe fruit pomace of raspberry (Rubus chingii Hu): Structural characterization and antioxidant activities,2020-12-01,AGRI
First molecular investigation of haemosporidian parasites in Thai bat species,2020-12-01,"IMMU, AGRI, MEDI"
Role of Al in Na-ZSM-5 zeolite structure on catalyst stability in butene cracking reaction,2020-12-01,MULT
Effect of drug metabolizing enzymes and transporters in Thai colorectal cancer patients treated with irinotecan-based chemotherapy,2020-12-01,MULT
"Ozone disinfection kinetics of poliovirus 1 determined by cell culture assay, RT-qPCR and ethidium monoazide qPCR reduction in a continuous quench-flow reactor",2020-12-01,"BIOC, IMMU"
NOTCH2 participates in Jagged1-induced osteogenic differentiation in human periodontal ligament cells,2020-12-01,MULT
An integrated rotating biological contactor and membrane separation process for domestic wastewater treatment,2020-12-01,ENGI
"Ecological risk assessment of arsenic, cadmium, copper, and lead contamination in soil in e-waste separating household area, Buriram province, Thailand",2020-12-01,"ENVI, ENVI, ENVI"
What every Intensivist should know about COVID-19 associated acute kidney injury,2020-12-01,MEDI
Upregulation of Hox-hydrogenase gene expression by nutrient adjustment in the filamentous non-heterocystous cyanobacterium Arthrospira sp. PCC 8005,2020-12-01,"AGRI, AGRI"
Development of international mirroring system for real-time web of meteorological satellite data,2020-12-01,EART
Active targeting liposome-PLGA composite for cisplatin delivery against cervical cancer,2020-12-01,"BIOC, PHYS, CHEM, CENG"
"Hepatitis B surface antigen, core-related antigen and HBV RNA: Predicting clinical relapse after NA therapy discontinuation",2020-12-01,MEDI
A retrospective study on paediatric dental treatment under general anaesthesia at a tertiary public facility in Australia,2020-12-01,"MEDI, DENT"
Eco composites with synergistic combinations of natural rubber latex and wood flour toughened recycled HDPE,2020-12-01,"MATE, ENGI, MATE"
Utilization of Palm Olein-Based Polyol for Polyurethane Foam Sponge Synthesis: Potential as a Sorbent Material,2020-12-01,"ENVI, MATE, MATE"
Natural rubber as a renewable carbon source for mesoporous carbon/silica nanocomposites,2020-12-01,MULT
Properties enhancement of carboxymethyl cellulose with thermo-responsive polymer as solid polymer electrolyte for zinc ion battery,2020-12-01,MULT
"Packaging Film of PP/LDPE/PLA/Clay Composite: Physical, Barrier and Degradable Properties",2020-12-01,"ENVI, MATE, MATE"
"Author Correction: Tropical forest soil carbon stocks do not increase despite 15 years of doubled litter inputs (Scientific Reports, (2019), 9, 1, (18030), 10.1038/s41598-019-54487-2)",2020-12-01,MULT
Topical anaesthesia as an adjuvant to local anaesthetic injection in open trigger digit release: a randomized controlled trial,2020-12-01,MEDI
Cold agglutinin disease following SARS-CoV-2 and Mycoplasma pneumoniae co-infections,2020-12-01,MEDI
"CU-BEMS, smart building electricity consumption and indoor environmental sensor datasets",2020-12-01,"MATH, COMP, SOCI, COMP, DECI, SOCI"
Successful challenge of voriconazole in a patient with posaconazole-associated minor drug eruption: A case report,2020-12-01,"PHAR, MEDI"
Performance of an air membrane bioreactor for methanol removal under steady and transient state conditions,2020-12-01,"ENVI, ENVI, CHEM, ENVI, ENVI"
Evolution of deep-sea sediments across the Paleocene-Eocene and Eocene-Oligocene boundaries,2020-12-01,EART
A novel diterpene agent isolated from Microbispora hainanensis strain CSR-4 and its in vitro and in silico inhibition effects on acetylcholine esterase enzyme,2020-12-01,MULT
A risk assessment of pathogenic Streptococcus suis in pork supply chains and markets in Thailand,2020-12-01,"BIOC, AGRI"
"Insights into the molecular diversity of Plasmodium vivax merozoite surface protein-3γ (pvmsp3γ), a polymorphic member in the msp3 multi-gene family",2020-12-01,MULT
Respiratory syncytial virus infection trend is associated with meteorological factors,2020-12-01,MULT
"Assessment and source identification of As and Cd contamination in soil and plants in the vicinity of the Nui Phao Mine, Vietnam",2020-12-01,"ENVI, ENVI, ENVI, ENVI, EART"
Sufficiency economy philosophy: Buddhism-based sustainability framework in Thailand,2020-12-01,"BUSI, SOCI, BUSI, ENVI"
Thai Nation-Building: Assimilating Upcountry Peasantry to Develop Security,2020-12-01,"SOCI, SOCI, SOCI"
MR imaging pattern of tibial subchondral bone structure: considerations of meniscal coverage and integrity,2020-12-01,MEDI
Discharge profile of a zinc-air flow battery at various electrolyte flow rates and discharge currents,2020-12-01,"MATH, COMP, SOCI, COMP, DECI, SOCI"
Prenatal exposure to bisphenol A alters the transcriptome-interactome profiles of genes associated with Alzheimer’s disease in the offspring hippocampus,2020-12-01,MULT
Anti-LGI1 encephalitis in a middle-aged woman who consumes cannabis oil,2020-12-01,"MEDI, MEDI, MEDI"
Situational experience around the world: A replication and extension in 62 countries,2020-12-01,PSYC
Simple ammonium salts acting on sigma-1 receptors yield potential treatments for cancer and depression,2020-12-01,MULT
"An anticonvulsive drug, valproic acid (valproate), has effects on the biosynthesis of fatty acids and polyketides in microorganisms",2020-12-01,MULT
A simple method for measuring inequality,2020-12-01,"ARTS, SOCI, PSYC, ECON"
Laparoscopic Central Bisectionectomy Including Resection of the Segment 7 Using the Extrahepatic Glissonean Approach and Hepatic Vein Guidance,2020-12-01,"MEDI, MEDI"
Urine Neutrophil Gelatinase-associated Lipocalin (NGAL) for Prediction of Persistent AKI and Major Adverse Kidney Events,2020-12-01,MULT
Prevalence of asymptomatic radiographic vertebral fracture in postmenopausal Thai women,2020-12-01,MEDI
Generation and characterization of HLA-universal platelets derived from induced pluripotent stem cells,2020-12-01,MULT
Clinical validation of urinary indole-reacted calcium oxalate crystallization index (iCOCI) test for diagnosing calcium oxalate urolithiasis,2020-12-01,MULT
Evidence-based umbrella review of 162 peripheral biomarkers for major mental disorders,2020-12-01,"MEDI, NEUR, NEUR"
Interleukin-34 overexpression mediated through tumor necrosis factor-alpha reflects severity of synovitis in knee osteoarthritis,2020-12-01,MULT
A coronavirus disease 2019 (COVID-19) outbreak in a hospital and hospital closure: A note,2020-12-01,"MEDI, MEDI, MEDI"
Nephrectomy Does not Exacerbate Cancellous Bone loss in Thalassemic Mice,2020-12-01,MULT
Rapid colorimetric loop-mediated isothermal amplification for hypersensitive point-of-care Staphylococcus aureus enterotoxin A gene detection in milk and pork products,2020-12-01,MULT
Catalyst pellet design of WO3/Si-Al and hydrotalcite binder for propylene self-metathesis,2020-12-01,"CENG, CHEM"
Clinical significance of post-liver transplant hepatitis E seropositivity in high prevalence area of hepatitis E genotype 3: a prospective study,2020-12-01,MULT
SEA-MAKE score as a tool for predicting major adverse kidney events in critically ill patients with acute kidney injury: results from the SEA-AKI study,2020-12-01,MEDI
Spatial characteristics and economic value of threatened species (Khaya ivorensis),2020-12-01,MULT
"Rapid assessment checklist for green roof ecosystem services in Bangkok, Thailand",2020-12-01,"ENVI, ENVI"
Screen media exposure in the first 2 years of life and preschool cognitive development: a longitudinal study,2020-12-01,MEDI
"Dengue hemorrhagic fever – A systemic literature review of current perspectives on pathogenesis, prevention and control",2020-12-01,"MEDI, IMMU, MEDI, MEDI"
Reverse transcriptase droplet digital PCR vs reverse transcriptase quantitative real-time PCR for serum HBV RNA quantification,2020-12-01,"IMMU, MEDI"
Development of encoded Broccoli RNA aptamers for live cell imaging of alphavirus genomic and subgenomic RNAs,2020-12-01,MULT
Visualization of cell-type dependent effects of anti-E2 antibody and interferon-gamma treatments on localization and expression of Broccoli aptamer-tagged alphavirus RNAs,2020-12-01,MULT
Impact of gonadal status on ultrasonographic renal parenchymal dimensions in healthy cats,2020-12-01,VETE
Synechocystis sp. PCC 6803 overexpressing genes involved in CBB cycle and free fatty acid cycling enhances the significant levels of intracellular lipids and secreted free fatty acids,2020-12-01,MULT
A new radiological classification for the risk assessment of anterior skull base injury in endoscopic sinus surgery,2020-12-01,MULT
Comparison of the ocular microbiome between chronic Stevens-Johnson syndrome patients and healthy subjects,2020-12-01,MULT
In situ identification of polyhydroxyalkanoate (PHA)-accumulating microorganisms in mixed microbial cultures under feast/famine conditions,2020-12-01,MULT
Influences of pH on transport of arsenate (As5+) through different reactive media using column experiments and transport modeling,2020-12-01,MULT
Corrosion Resistance of Graphene oxide/Silver Coatings on Ni–Ti alloy and Expression of IL-6 and IL-8 in Human Oral Fibroblasts,2020-12-01,MULT
Facile preparation of polybenzoxazine-based carbon microspheres with nitrogen functionalities: Effects of mixed solvents on pore structure and supercapacitive performance,2020-12-01,CENG
Metformin-induced suppression of IFN-α via mTORC1 signalling following seasonal vaccination is associated with impaired antibody responses in type 2 diabetes,2020-12-01,MULT
Gold nanoparticle clusters for the investigation of therapeutic efficiency against prostate cancer under near-infrared irradiation,2020-12-01,"MATE, ENGI"
Masking Phosphate with Rare-Earth Elements Enables Selective Detection of Arsenate by Dipycolylamine-ZnII Chemosensor,2020-12-01,MULT
A novel vibriophage exhibits inhibitory activity against host protein synthesis machinery,2020-12-01,MULT
"Publisher Correction: Halve the dose while maintaining image quality in paediatric Cone Beam CT (Scientific Reports, (2019), 9, 1, (5521), 10.1038/s41598-019-41949-w)",2020-12-01,MULT
Autologous platelet-rich fibrin stimulates canine periodontal regeneration,2020-12-01,MULT
Cell-mediated immune response and protective efficacy of porcine reproductive and respiratory syndrome virus modified-live vaccines against co-challenge with PRRSV-1 and PRRSV-2,2020-12-01,MULT
MicroRNA and mRNA interactions coordinate the immune response in non-lethal heat stressed Litopenaeus vannamei against AHPND-causing Vibrio parahaemolyticus,2020-12-01,MULT
