Title,Author_count,subtype,Subject_area_count,Cite_count
A new 4-arylflavan from the pericarps of Horsfieldia motleyi displaying dual inhibition against α-glucosidase and free radicals,5,ar,4,10
Shrink sleeve labelling on aluminium can implement for air freshener product,2,cp,1,0
Application of design of experiments for industrial paint production process improvement,2,cp,1,0
Collaborative product development project selection from supply chain integration,3,cp,1,1
Solving cockpit crew scheduling problem of a low-cost airline using metaheuristics,2,cp,1,1
Titanium nitride promoted Ni-based SBA-15 catalyst for dry reforming of methane,4,ar,4,22
Recent developments in bifunctional air electrodes for unitized regenerative proton exchange membrane fuel cells – A review,3,re,4,29
Compatibility of banana starch nanocrystals/poly(butylene succinate) bio-nanocomposite packaging films,2,ar,4,15
"One pot preparation of chitosan/hyaluronic acid-based triple network hydrogel via in situ click reaction, metal coordination and polyion complexation in water",3,ar,3,29
"Ceropegia foetidiflora sp. Nov. (Asclepiodoideae, Apocynaceae), a new species from northeastern Thailand",1,ar,2,5
Comparative effectiveness of anti-viral drugs with dual activity for treating hepatitis B and HIV co-infected patients: A network meta-analysis,3,ar,1,3
The Molecular Gas Content and Fuel Efficiency of Starbursts at z ∼ 1.6 with ALMA,20,ar,2,32
Thai defamatory text classification on social media,2,cp,4,12
Optical Properties of Individual Aragonite Plates from Nacre,4,ar,1,4
Factors influencing the quality of life among Indonesian elderly: A nursing home-based cross-sectional survey,2,ar,2,5
Health and disease concepts: an approach to health development,1,ar,2,1
Developement of Composite Armors Using Natural Rubber Reinforced with Steel Wire Mesh for Ballistic Resistance,3,cp,2,2
"Examining the relationships between HR practices, organizational job embeddedness, job satisfaction, and quit intention: Evidence from Thai accountants",1,ar,2,23
Investigation of instructional design on reading comprehension affect the demand for mobile application for students with learning disabilities,3,cp,4,3
Comparison of perceived waiting time between two lengths of progress indicator and two styles of graphics animation with perceived uncertainty as a covariate,2,cp,5,5
Detecting points of interest in a city from taxi GPS with adaptive DBSCAN,2,cp,5,4
Results of a real-world study on vortioxetine in patients with major depressive disorder in South East Asia (REVIDA),17,ar,1,12
1H NMR Metabolomics Identifies Underlying Inflammatory Pathology in Osteoarthritis and Rheumatoid Arthritis Synovial Joints,7,ar,2,56
Correlation of plasma microRNA-21 expression and bone turnover markers in postmenopausal women,6,ar,1,7
Integration of the biorefinery concept for the development of sustainable processes for pulp and paper industry,4,ar,2,41
The impact of cigarette smoking on healthcare utilization among rural residents in China,3,ar,2,5
Study of nonionic surfactants on HVOCs removal from coacervate solutions using cocurrent vacuum stripping in a packed column,7,ar,4,3
"Caloinophyllin A, a new chromanone derivative from Calophyllum inophyllum roots",6,ar,4,8
Teacher development in rural China: how ineffective school leadership fails to make a difference,2,ar,3,9
"Comparison of Anterior Segment Parameters among Koreans, Chinese, and White Persons",9,ar,1,1
Metal Artifact Reduction by Mapping MR into CT Information,3,cp,2,0
Spatial and seasonal variability of reef bacterial communities in the Upper Gulf of Thailand,6,ar,6,23
Development of polymorphic microsatellites in white scar oyster crassostrea belcheri,4,ar,5,1
"Ecteinascidin 770, A tetrahydroisoquinoline alkaloid, targeting the bacterial cell division protein FtsZ",6,ar,5,1
Application of surfactant aqueous-based solution for oil and phorbol esters extraction from jatropha curcas L. seed-kernel in one step,3,ar,5,2
"Deep multispectral painting reproduction via multi-layer, custom-ink printing",8,ar,1,14
Roles of aboveground roots facilitating sedimentation and elevation change in a mangrove forest behind bamboo seawalls,4,ar,1,3
Effectiveness of cold therapy in reducing acute pain among persons with cardiac surgery: A randomized control trial,3,ar,1,3
Optimization of succinic acid production by succinic acid bacteria isolated in Thailand,4,ar,1,6
Analyzing problems affecting the performances of public-private partnership transportation projects - Case studies in Vietnam,4,re,1,2
Single observation adaptive search for continuous simulation optimization,3,ar,2,6
Acute toxicity and teratogenicity of α-mangostin in zebrafish embryos,4,ar,1,14
Clif-sofa and urine neutrophil gelatinase-associated lipocalin score for the diagnosis of acute-on-chronic liver failure and as a prognostic tool for mortality prediction,7,ar,1,1
The relationship between household particulate matter and an increase of carotid intima-media thickness [cimt]: A one-year follow-up study,5,ar,1,0
An analysis of perioperative anesthetic adverse events in thailand [paad thai]: Allergic reaction/anaphylactoid/ anaphylaxis,9,ar,1,0
The result of conservative management for postoperative seroma following laparoscopic ventral hernia repair [lvhr],2,ar,1,0
Potential of periostin as a urinary biomarker correlated with renal function in lupus nephritis and iga nephropathy patients,4,ar,1,1
Can shear wave elastography increase specificity in diagnosis of benign and malignant breast masses?,2,ar,1,0
Safety and efficacy of the thai red cross society albumin replacement for therapeutic plasma exchange,6,ar,1,0
Experience of functional mri protocol in king chulalongkorn memorial hospital [kcmh] for thai language lateralization,4,ar,1,0
"Search for heavy resonances decaying into a vector boson and a Higgs boson in final states with charged leptons, neutrinos and b quarks at √s=13 TeV",2302,ar,1,24
Arthroscopic Synthetic Augmentation in Acute Partial Injury of the Anterior Cruciate Ligament,3,ar,1,3
Measurements of Higgs boson properties in the diphoton decay channel in proton-proton collisions at √s=13 TeV,2302,ar,1,92
Forecast of Carbon Dioxide Emissions from Energy Consumption in Industry Sectors in Thailand,2,ar,2,26
Search for resonances in the mass spectrum of muon pairs produced in association with b quark jets in proton-proton collisions at √s=8 and 13 TeV,2305,ar,1,30
Protein kinase a and high-osmolarity glycerol response pathways cooperatively control cell wall carbohydrate mobilization in aspergillus fumigatus,12,ar,2,29
α-Mangostin and apigenin induced the necrotic death of BT474 breast cancer cells with autophagy and inflammation,5,ar,1,6
Measurement of jet substructure observables in t t events from proton-proton collisions at s =13 TeV MEASUREMENT of JET SUBSTRUCTURE OBSERVABLES ... A. M. SIRUNYAN et al.,2302,ar,1,35
Search for long-lived particles with displaced vertices in multijet events in proton-proton collisions at s =13 TeV,2298,ar,1,37
Search for physics beyond the standard model in high-mass diphoton events from proton-proton collisions at s =13 TeV,2298,ar,1,47
Mutations in Kinesin family member 6 reveal specific role in ependymal cell ciliogenesis and human neurological development,12,ar,5,32
Prevalence of islet autoantibodies in Thai juvenile-onset type 1 diabetes,4,ar,1,5
A new species of Dischidia (Apocynaceae: Asclepiadoideae) from the limestone hills of southern Thailand,1,ar,2,1
Scaling Network Traffic Logger with Microservice Architecture,2,cp,2,0
Search for supersymmetry in events with a τ lepton pair and missing transverse momentum in proton-proton collisions at √s=13 TeV,2298,ar,1,34
Search for the decay of a Higgs boson in the ℓℓγ channel in proton-proton collisions at √s=13 TeV,2301,ar,1,37
Search for a charged Higgs boson decaying to charm and bottom quarks in proton-proton collisions at √s=8 TeV,2304,ar,1,38
Age-related changes in interstitial fibrosis and germ cell degeneration of the canine testis,3,ar,3,17
Gonadotropin-releasing hormone-modified chitosan as a safe and efficient gene delivery vector for spermatogonia cells,8,ar,3,4
Measurements of the differential jet cross section as a function of the jet mass in dijet events from proton-proton collisions at √s=13 TeV,2300,ar,1,48
New 3d N = 2 dualities from quadratic monopoles,3,ar,1,12
Structure and mechanical properties of ADC 12 Al foam-polymer interpenetrating phase composites with epoxy resin or silicone,2,ar,3,1
Measurement of differential cross sections for Z boson production in association with jets in proton-proton collisions at √s=13TeV,2310,ar,2,42
Effectiveness of self-empowerment-affirmation-relaxation(Self-EAR) program for postpartum blues mothers: A randomize controlled trial,4,ar,1,8
Searches for pair production of charginos and top squarks in final states with two oppositely charged leptons in proton-proton collisions at √s=13 TeV,2304,ar,1,41
Management of an outbreak of brucellosis in a multiple species ruminant farm in Malaysia,9,ar,1,3
Mass-radius ratio bounds for compact objects in Lorentz-violating dRGT massive gravity theory,3,ar,2,12
Atrial fibrillation following heart transplantation: A systematic review and meta-analysis of observational studies,8,ar,1,10
Search for black holes and sphalerons in high-multiplicity final states in proton-proton collisions at √s=13 TeV,2304,ar,1,15
First person – Varisa Pongrakhananon,1,no,1,0
Effect of ultrasonic bath immersion on physical properties of an mma-based orthodontic base-plate material,3,ar,1,1
Studies of Bs2∗(5840)0 and B s 1(5830) 0 mesons including the observation of the Bs2∗(5840)0→B0KS0 decay in proton-proton collisions at √s=8TeV,2304,ar,2,15
Chemical modification of enveloped viruses for biomedical applications,4,re,1,5
Anti-adipogenic effect of flavonoids from Chromolaena odorata leaves in 3T3-L1 adipocytes,6,ar,1,17
Phoyunnanin e induces apoptosis of non-small cell lung cancer cells via p53 activation and down-regulation of survivin,4,ar,2,16
"Sun protection behavior and knowledge of patients attending laser clinic to prevent adverse events of laser: A cross-sectional, single-center, tertiary care study",6,ar,4,1
Measurement of the top quark mass with lepton+jets final states using p p collisions at √s=13TeV,2306,ar,2,33
Which body position is the best for chest wall motion in healthy adults? A meta-analysis,4,ar,2,7
Comprehensive proteomics identification of IFNλ3-regulated antiviral proteins in HBV-transfected cells,6,ar,3,18
Reduction in replication-independent endogenous DNA double-strand breaks promotes genomic instability during chronological aging in yeast,5,ar,4,8
"Streptomyces lichenis sp. nov., isolated from lichen",4,ar,2,11
Skin signs in juvenile- and adult-onset systemic lupus erythematosus: clues to different systemic involvement,9,ar,1,13
Loss of CAMSAP3 promotes EMT via the modification of microtubule–Akt machinery,5,ar,1,22
Blocking of type 1 angiotensin II receptor inhibits T-lymphocyte activation and IL-2 production,3,ar,2,8
Genetic tools for coronary risk assessment in type 2 diabetes: A cohort study from the ACCORD clinical trial,19,ar,3,24
Examination of Australian Streptococcus suis isolates from clinically affected pigs in a global context and the genomic characterisation of ST1 as a predictor of virulence,9,ar,2,11
Secondary Oxalate Nephropathy: A Systematic Review,4,ar,1,63
Mechanothermal synthesis of Ag/TiO2 for photocatalytic methyl orange degradation and hydrogen production,8,ar,4,96
ZnO@graphene nanocomposite modified electrode for sensitive and simultaneous detection of Cd (II) and Pb (II),5,ar,6,55
A method for extracting DNA from hard tissues for use in forensic identification,8,ar,3,11
"Probing into Thailand's basement: New insights from U–Pb geochronology, Sr, Sm–Nd, Pb and Lu–Hf isotopic systems from granitoids",13,ar,2,23
Canine and feline abdominal arterioportal communications can be classified based on branching patterns in computed tomographic angiography,15,ar,1,9
