Title,cover_date,authkey_word
Natural rubber nanocomposites based on hybrid filler of zinc nanoparticles and carbon nanotubes: Electrical conductivity and other related properties,2020-12-01,"Carbon nanotube, Hybrid filler, Nanocomposites, Natural rubber, Zinc oxide nanoparticles"
Diterpenoids from the aerial parts of Euphorbia antiquorum and their efficacy on nitric oxide inhibition,2020-12-01,"Anti-inflammatory, Diterpenoid, Euphorbia antiquorum, Euphorbiaceae, Nitric oxide inhibition"
"Supplementing post-wash asthenozoospermic human spermatozoa with coenzyme Q10 for 1 hr in vitro improves sperm motility, but not oxidative stress",2020-12-01,"asthenozoospermia, coenzyme Q10, infertility, oxidative stress, total sperm motility"
Recovery of γ-oryzanol from rice bran oil soapstock derived calcium soap: Consideration of Hansen solubility parameters and preferential extractability in various solvents,2020-12-01,"Extraction, Hansen solubility parameters, Rice bran oil soapstock, γ-Oryzanol"
Screening and eradication of Helicobacter pylori for gastric cancer prevention: The Taipei global consensus,2020-12-01,"cancer prevention, gastric cancer, helicobacter pylori, helicobacter pylori - treatment, screening"
New prospects on the horizon: Genome editing to engineer plants for desirable traits,2020-12-01,"CRISPR/Cas9, CRISPR/Cpf1, Genome editing, Meganuclease, TALENs, ZFNs"
Efficacy and Safety of Oral Minoxidil 5 mg Once Daily in the Treatment of Male Patients with Androgenetic Alopecia: An Open-Label and Global Photographic Assessment,2020-12-01,"Androgenetic alopecia, Asian, Male pattern hair loss, Oral minoxidil, Side effects, Treatment"
Assessment of agricultural waste-derived activated carbon in multiple applications,2020-12-01,"Agricultural waste, Anaerobic digestion sludge, Bio-based economy, Pyrolysis, Waste-derived activated carbon"
Comparison of the accuracy of implant position for two-implants supported fixed dental prosthesis using static and dynamic computer-assisted implant surgery: A randomized controlled clinical trial,2020-12-01,"accuracy, computer-assisted implant surgery, dental implant, parallelism"
Conflicting Orders in Physician Orders for Life-Sustaining Treatment Forms,2020-12-01,"advance care planning, goals of care, health policy, POLST, quality improvement"
Meropenem dosing recommendations for critically ill patients receiving continuous renal replacement therapy,2020-12-01,"Asian critically ill patients, Continuous renal replacement therapy, Drug dosing, Meropenem, Monte Carlo simulations"
Opioids after Surgery in the United States Versus the Rest of the World: The International Patterns of Opioid Prescribing (iPOP) Multicenter Study,2020-12-01,"analgesics, narcotics, opioid, postoperative pain, prescription"
Detection of Leishmania infantum DNA by real-time PCR in saliva of dogs,2020-12-01,"Dog, Experimental infection, Leishmania infantum, Real-time PCR, Saliva"
Thermally induced structural organization of nanodiscs by coarse-grained molecular dynamics simulations,2020-12-01,"Coarse-grained MD simulations, Membrane scaffolds protein, Nanodisc, Phase transition, Ripple phase"
"Fast dissolving, hermetically sealable, edible whey protein isolate-based films for instant food and/or dry ingredient pouches",2020-12-01,"Edible film, Native whey protein isolate film, Premeasured dry ingredient, Water soluble"
"Source apportionment of polycyclic aromatic hydrocarbons in the terrestrial soils of King George Island, Antarctica",2020-12-01,"Binary diagnostic ratio, Hierarchical cluster analysis, King George island, PAH, Polycyclic aromatic hydrocarbon, Principal components analysis, Source apportionment, Terrestrial soil"
Composite core-supported stainless steel crowns enhance fracture resistance of severely damaged primary posterior teeth,2020-12-01,"Core build-up, Dental caries, Fracture resistance, Severely damaged primary tooth, Stainless steel crown"
High-energy conversion efficiency of drum kiln with heat distribution pipe for charcoal and biochar production,2020-12-01,"Biochar, Charcoal, Drum kiln, Energy conversion efficiency, Heat distribution pipe"
Serratia marcescens secretes proteases and chitinases with larvicidal activity against Anopheles dirus,2020-12-01,"Anopheles, Entomopathogen, Larvicidal, Mass spectrometry, Microbiota"
"Expression optimization, purification and in vitro characterization of human epidermal growth factor produced in Nicotiana benthamiana",2020-12-01,"Human epidermal growth factor, Nicotiana benthamiana, Plant-produced protein, Recombinant protein, Transient expression"
Encapsulated titanium dioxide nanoparticle-Escherichia coli hybrid system improves light driven hydrogen production under aerobic condition,2020-12-01,"Biohydrogen, Encapsulation, Escherichia coli, Hybrid system, TiO2-nanoparticles"
Novel bacterial cellulose nanocrystals/polyether block amide microporous membranes as separators for lithium-ion batteries,2020-12-01,"Bacterial cellulose, Ionic conductivity, Lithium-ion battery, Nanocrystals, Nylon-based polymer, Polyether block amide, Separator membranes"
Refined grain formation behavior and strengthening mechanism of α-titanium with nitrogen fabricated by selective laser melting,2020-12-01,"Interstitial solid solution, Mechanical properties, Nitrogen, Selective laser melting, Titanium"
Synthesis of ZnO/SiO2-modified starch-graft-polyacrylate superabsorbent polymer for agricultural application,2020-12-01,"Antibacterial properties, Biodegradation, Drought crises, Modified starch, Superabsorbent polymer"
Hsa-miR-30e-3p inhibits influenza B virus replication by targeting viral NA and NP genes,2020-12-01,"hsa-miR-30e-3p, influenza B virus, inhibit, microRNA, NA, NP"
The study of the causal relationship between innovativeness and entrepreneurial intention among undergraduate students,2020-12-01,"Entrepreneurial attitude, Entrepreneurial intentions, Innovativeness"
Decadal increase of the summer precipitation in Thailand after the mid-1990s,2020-12-01,"AMO, Decadal change, Summer precipitation, Thailand"
Walled-off peripancreatic fluid collections in Asian population: Paradigm shift from surgical and percutaneous to endoscopic drainage,2020-12-01,"endoscopic retrograde cholangiopancreatography, endoscopic ultrasound, EUS-guided pseudocyst drainage, natural history, pancreatic necrosectomy, pancreatic necrosis, pancreatitis, peripancreatic fluid collection, pseudocyst, pseudocyst drainage, walled-off necrosis"
"Efficacy and tolerability of low-dose spironolactone and topical benzoyl peroxide in adult female acne: A randomized, double-blind, placebo-controlled trial",2020-12-01,"acne, adult female acne, antiandrogen, post-adolescent acne, spironolactone"
Short-term outcomes of tablet/smartphone-based (OBEST) application among obese Thai school-aged children and adolescents: A randomized controlled trial,2020-12-01,"Eating behavior, Mobile application, Pediatric obesity, Physical activity, Weight reduction"
Molecular modelling investigation for drugs and nutraceuticals against protease of SARS-CoV-2,2020-12-01,"Herbal medicines, Molecular docking, Molecular dynamics simulation, Protease inhibitors, SARS-CoV-2"
Conjunctival sporotrichosis from cat to human: Case report,2020-12-01,"Asia, Cat transmission, Cat ulcer, Conjunctival nodule, Sporothrix schenckii, Zoonosis"
Good practice and lesson learned in promoting vetiver as solution for slope stabilisation and erosion control in Thailand,2020-12-01,"Landslide, Soil erosion, Sustainable solution, Vetiver grass"
Ultrasound-assisted modified pectin from unripe fruit pomace of raspberry (Rubus chingii Hu): Structural characterization and antioxidant activities,2020-12-01,"Antioxidant activities, Pectin from Rubus Chingii Hu, Structural characterization, Ultrasonic modification"
First molecular investigation of haemosporidian parasites in Thai bat species,2020-12-01,"Hepatocystis, Nycteria, Polychromophilus, Thailand"
"Ozone disinfection kinetics of poliovirus 1 determined by cell culture assay, RT-qPCR and ethidium monoazide qPCR reduction in a continuous quench-flow reactor",2020-12-01,"continuous quench-flow reactor, disinfection kinetics, EMA-qPCR, ozone disinfection, viral infectivity"
An integrated rotating biological contactor and membrane separation process for domestic wastewater treatment,2020-12-01,"Energy audit, Hydrodynamics, Membrane fouling, Rotating biological contactor, Shear rate, Wastewater treatment"
"Ecological risk assessment of arsenic, cadmium, copper, and lead contamination in soil in e-waste separating household area, Buriram province, Thailand",2020-12-01,"Arsenic, Cadmium, Copper, E-waste dismantling, Ecological risk assessment, Heavy metal contamination, Lead"
What every Intensivist should know about COVID-19 associated acute kidney injury,2020-12-01,"Acute kidney injury, COVID-19, Pandemic, Renal replacement therapy"
Upregulation of Hox-hydrogenase gene expression by nutrient adjustment in the filamentous non-heterocystous cyanobacterium Arthrospira sp. PCC 8005,2020-12-01,"Arthrospira sp. PCC 8005, hoxEYH genes, hypF gene, Iron, Nickel"
Development of international mirroring system for real-time web of meteorological satellite data,2020-12-01,"APAN, Himawari-8, International network, JGN, Latency, Packet loss, Real-time web, Remotely sensed image"
Active targeting liposome-PLGA composite for cisplatin delivery against cervical cancer,2020-12-01,"Avastin®, Cervical cancer, Cisplatin, Liposomes, PLGA, Targeted drug delivery"
"Hepatitis B surface antigen, core-related antigen and HBV RNA: Predicting clinical relapse after NA therapy discontinuation",2020-12-01,"hepatitis B core antigen, hepatitis B RNA, hepatitis B surface antigen, relapse"
A retrospective study on paediatric dental treatment under general anaesthesia at a tertiary public facility in Australia,2020-12-01,"Child, Dental care, Dental caries, General anaesthesia"
Eco composites with synergistic combinations of natural rubber latex and wood flour toughened recycled HDPE,2020-12-01,"Composites, Natural Rubber Latex, recycled HDPE, Thermoplastic Natural Rubber, Wood Flour"
Utilization of Palm Olein-Based Polyol for Polyurethane Foam Sponge Synthesis: Potential as a Sorbent Material,2020-12-01,"Dye sorption, Oil sorption, Palm olein, Polyurethane foam"
"Packaging Film of PP/LDPE/PLA/Clay Composite: Physical, Barrier and Degradable Properties",2020-12-01,"Barrier film, Extrusion, Particle-reinforcement, Physical properties, Polymer–matrix composites"
Topical anaesthesia as an adjuvant to local anaesthetic injection in open trigger digit release: a randomized controlled trial,2020-12-01,"eutectic-mixture of local anaesthetics, local anaesthetics, randomized controlled trial, transdermal anaesthesia, Trigger digit"
Cold agglutinin disease following SARS-CoV-2 and Mycoplasma pneumoniae co-infections,2020-12-01,"cold agglutinin disease, COVID-19, hemolytic anemia, Mycoplasma pneumoniae, SARS-CoV-2"
Successful challenge of voriconazole in a patient with posaconazole-associated minor drug eruption: A case report,2020-12-01,"antifungals, cross-reactivity, hypersensitivity, maculopapular rash, posaconazole, triazole, voriconazole"
Performance of an air membrane bioreactor for methanol removal under steady and transient state conditions,2020-12-01,"Air membrane bioreactor, Biological treatment, Hollow fiber membrane, Microbial community analysis, Waste gas"
Evolution of deep-sea sediments across the Paleocene-Eocene and Eocene-Oligocene boundaries,2020-12-01,"Carbonate compensation depth, Dissolution, Eocene/Oligocene boundary, PETM, Sediments, Silica"
A risk assessment of pathogenic Streptococcus suis in pork supply chains and markets in Thailand,2020-12-01,"Food safety, Pork, Quantitative microbial risk assessment, Streptococcus suis, Thailand"
"Assessment and source identification of As and Cd contamination in soil and plants in the vicinity of the Nui Phao Mine, Vietnam",2020-12-01,"Arsenic (As), Cadmium (Cd), Geochemical enrichment, Nui Phao mine, Source identification"
Sufficiency economy philosophy: Buddhism-based sustainability framework in Thailand,2020-12-01,"Buddhism, informal institution, religion, sufficiency economy philosophy, sustainability framework"
Thai Nation-Building: Assimilating Upcountry Peasantry to Develop Security,2020-12-01,"Acculturation, Assimilation, Isan, Nation-building, Rural population, Thailand"
MR imaging pattern of tibial subchondral bone structure: considerations of meniscal coverage and integrity,2020-12-01,"Knee, Meniscal tear, Morphometry, MRI, Osteoarthritis, Trabeculae"
Prevalence of asymptomatic radiographic vertebral fracture in postmenopausal Thai women,2020-12-01,"Epidemiology, Osteoporosis, Vertebral fracture"
Catalyst pellet design of WO3/Si-Al and hydrotalcite binder for propylene self-metathesis,2020-12-01,"Binder, Catalyst pellet design, Kinetics, Metathesis, Propylene, WO3/Si-Al catalysts"
