Title,Author_count,Open_access,Unique_affiliations_count,cite_count
Hospital-prepared low-dose atropine eye drops for myopia progression control using atropine sulfate injection diluted in normal saline and lubricants,4,1,3,1
Synthesis of polymeric composite grafted with mineral particles/graphene oxide-based biomaterial: A promising robust hemostatic bandage,6,0,4,3
"Mapping groundwater potential zones in Kanchanaburi Province, Thailand by integrating of analytic hierarchy process, frequency ratio, and random forest",5,1,4,7
Enhanced electrochemical and photocatalytic performance of high quality silver nanoparticles,6,0,4,1
Cryptic speciation of benthic Prorocentrum (Dinophyceae) species and their potential as ecological indicators,10,1,7,1
"Differential expression of immune-regulatory proteins C5AR1, CLEC4A and NLRP3 on peripheral blood mononuclear cells in early-stage non-small cell lung cancer patients",10,1,4,1
Sampling from four geographically divergent young female populations demonstrates forensic geolocation potential in microbiomes,11,1,7,2
Engineered living photosynthetic biocomposites for intensified biological carbon capture,6,1,3,1
Upregulation of programmed cell death 1 by interferon gamma and its biological functions in human monocytes,4,1,2,2
"The interferon-like proteins, Vagos, in Fenneropenaeus merguiensis elicit antimicrobial responses against WSSV and VPAHPND infection",9,0,4,2
Generation of human induced pluripotent stem cells (CHULAi001-A) from peripheral blood mononuclear cells of a glucose-6-phosphate dehydrogenase (G6PD) deficient subject carrying the Viangchan mutation,4,1,2,0
Honey compositional convergence and the parallel domestication of social bees,6,1,4,2
High prevalence of chronic kidney disease and its related risk factors in rural areas of Northeast Thailand,11,1,5,2
"Sleep duration and risk of high blood pressure in Thai adolescents: the Thai National Health Examination Survey V, 2014 (NHES-V)",9,1,5,1
World Association for the Advancement of Veterinary Parasitology (WAAVP): Second edition of guidelines for evaluating the efficacy of anthelmintics for dogs and cats,7,1,6,0
The tryptophan catabolite or kynurenine pathway in major depressive and bipolar disorder: A systematic review and meta-analysis,9,1,7,9
Effect of horizontal-flow velocity on permeate flux and nutrient removal of the novel inclined-tube/oxidation-ditch membrane bioreactor for building wastewater recycling,2,0,1,0
Enhancement of dark fermentative hydrogen production in nitrogen-deprived halotolerant unicellular cyanobacterium Aphanothece halophytica by treatment with reducing agents,3,0,3,1
Neural network-based adaptive control and energy management system of a direct methanol fuel cell in a hybrid renewable power system,4,0,3,5
A Comparison of Polyetheretherketone and Titanium-Coated Polyetheretherketone in Minimally Invasive Transforaminal Lumbar Interbody Fusion: A Randomized Clinical Trial,7,0,5,2
Promising SARS-CoV-2 main protease inhibitor ligand-binding modes evaluated using LB-PaCS-MD/FMO,11,1,3,6
Development of amine modified K2CO3/Al2O3 solid sorbent with exhaustion indicator for direct air capture of CO2,5,1,2,0
"Effects of carbon monoxide, nitrogen dioxide, and fine particulate matter on insect abundance and diversity in urban green spaces",4,1,3,0
Safe and effective treatment of venous Thromboembolism associated with Cancer: focus on direct Oral Anticoagulants in Asian patients,11,1,11,0
Combination of curcumin and piperine synergistically improves pain-like behaviors in mouse models of pain with no potential CNS side effects,6,1,1,2
A data driven approach in less expensive robust transmitting coverage and power optimization,5,1,3,1
High-dose Intensity-modulated proton therapy versus Standard-dose Intensity-modulated RadIation therapy for esophageal squamous cell carcinoma (HI-SIRI): study protocol for a randomized controlled clinical trial,14,1,9,0
An ambiguous sequence-based allele of SE33,5,0,2,0
Development of a kinetic model for CO2 methanation over a commercial Ni/SiO 2 catalyst in a differential reactor,4,1,2,1
Solvatochromic fluorescent styryl pyrene probes for the quantitative determination of water content in organic solvents,4,0,2,1
Specific heat capacity prediction of hybrid nanofluid using artificial neural network and its heat transfer application,5,1,1,3
Strengthening of substandard lap splices using hollow steel section (HSS) collars,5,1,3,2
Comparative studies on the toluene sorption performance over silicalite-1 zeolites with different morphologies,5,0,3,2
Highly efficient hybridoma generation and screening strategy for anti-PD-1 monoclonal antibody development,10,1,3,2
Identification of B33 and Cm martensitic products in CuZr-based alloys: A DFT study,5,0,2,0
Influence of Salt Doping on the In Situ Synthesis of Zeolitic Imidazolate Framework-8 in Poly(diallyldimethylammonium chloride)/Poly(sodium-p-styrenesulfonate) Polyelectrolytes Complexes,3,0,3,0
Dual adaption based evolutionary algorithm for optimized the smart healthcare communication service of the Internet of Things in smart city,8,0,11,5
A performance comparison between fluorescent immunoassay and immunochromatography for rapid dengue detection in clinical specimens,7,1,2,1
Nurse-based educational interventions in patients with peritoneal dialysis: A systematic review and meta-analysis,9,1,7,0
Compact Genetic Algorithm with Quantum-Assisted Feasibility Enforcement,3,1,2,0
Transmission and pathogenicity of canine H3N2 influenza virus in dog and guinea pig models,10,1,2,2
"An efficient, multi-stage process for recovering gold from electronic waste involving autoclave pre-treatment and industrial-metal pre-extraction",5,0,1,2
Comparisons of protocols for enhanced DNA profile quality from FTA®-deposited urine samples,3,0,2,0
Experimental analysis on reinforced concrete beams enlarged with ferrocement retrofit system,10,0,7,0
Parental COVID-19 vaccination hesitancy among parents of children aged 5–18 years in Thailand: a cross-sectional survey study,3,1,3,3
Betaine promotes osteogenic differentiation in immortalized human dental pulp-derived cells,6,1,3,2
Circulating and urinary microRNAs profile for predicting renal recovery from severe acute kidney injury,10,1,4,2
Impact of SARS-CoV-2 infection on the profiles and responses of innate immune cells after recovery,36,1,3,5
Fluorescent Janus ring siloxanes for detection of Au(III) and L-cysteine,10,0,5,5
Immunogenicity to SARS-CoV-2 Omicron variant among school-aged children with 2-dose of inactivated SARS-CoV-2 vaccines followed by BNT162b2 booster,10,1,6,1
High-throughput materials screening algorithm based on first-principles density functional theory and artificial neural network for high-entropy alloys,13,1,2,6
"Corporate Culture, Innovation, and Female Board Representation: Evidence from Earnings Conference Calls",4,0,5,1
Biomedical event extraction on input text corpora using combination technique based capsule network,4,1,4,0
"Anti-retroviral drugs induced photosensitivity may be two culprits in mixed formulation, a case report and literature review",5,0,2,0
"Novel mechanism of napabucasin, a naturally derived furanonaphthoquinone: apoptosis and autophagy induction in lung cancer cells through direct targeting on Akt/mTOR proteins",8,1,3,2
"Preparation, Characterization, and Properties of Chitosan-Based Semi-Interpenetrating Polymer Networks and Poly(2-hydroxyethyl methacrylate) Structure",3,0,2,1
Ciliochoroidal effusion and its association with the outcomes of micropulse transscleral laser therapy in glaucoma patients: a pilot study,8,1,3,0
"Safety, pharmacokinetics, and antiviral activity of the capsid inhibitor AB-506 from Phase 1 studies in healthy subjects and those with hepatitis B",20,1,13,5
Factors associated with the oral health-related quality of life of patients with temporomandibular disorder at the final follow-up visit: a cross-sectional study,5,1,1,2
Solid-state modification of tapioca starch using atmospheric nonthermal dielectric barrier discharge argon and helium plasma,4,0,2,6
Enhanced productivity of extracellular free fatty acids by gene disruptions of acyl-ACP synthetase and S-layer protein in Synechocystis sp. PCC 6803,3,1,2,3
Formulation of a glycolipid:lipopeptide mixture as biosurfactant-based dispersant and development of a low-cost glycolipid production process,4,1,3,3
Mass testing and characterization of 20-inch PMTs for JUNO,603,1,75,8
"Blockchain technology and AI-facilitated polymers recycling: Utilization, realities, and sustainability",9,0,10,4
Analysis of cutaneous bacterial microbiota of Thai patients with seborrheic dermatitis,7,0,3,1
"Influence of moisturizer containing licochalcone A, 1,2-decanediol, L-carnitine, and salicylic acid on facial skin lipidome among seborrhea participants",8,0,3,0
Thermal inactivation of African swine fever virus in feed ingredients,6,1,2,3
Metabolome-wide association study of the relationship between chlorpyrifos exposure and first trimester serum metabolite levels in pregnant Thai farmworkers,51,2,6,2
Characteristics and Outcomes of Secondary Acute Myeloid Leukemia and Acute Myeloid Leukemia With Myelodysplasia-Related Changes: Multicenter Study From the Thai Acute Leukemia Study Group,16,0,10,1
Two new guaiane-sesquiterpenes from the cultured lichen mycobiont of Diorygma pruinosum,7,0,6,1
"Inclusion complexation of emodin with various β-cyclodextrin derivatives: Preparation, characterization, molecular docking, and anticancer activity",13,0,5,3
Insights into binding molecular mechanism of hemagglutinin H3N2 of influenza virus complexed with arbidol and its derivative: A molecular dynamics simulation perspective,5,0,3,4
Community engagement initiative amid climate change crisis: Empirical evidence from a survey across Bangkok Metropolis of Thailand,3,0,1,3
Evaluation of Wound Healing Effect of Curcumin Loaded OPL Carbon Nanospheres Embedded Chitosan Membranes,6,2,5,1
Selective etching of lead-free solder alloys: A brief review,9,0,7,2
Structural organization and sequence diversity of the complete nucleotide sequence encoding the Plasmodium malariae merozoite surface protein-1,5,1,3,1
Controlling the Fe2O3–SiO2 interaction: The effect on the H2S selective catalytic oxidation and catalyst deactivation,6,0,1,3
"Publisher Correction: Fundamental social motives measured across forty-two cultures in two waves (Scientific Data, (2022), 9, 1, (499), 10.1038/s41597-022-01579-w)",76,1,60,0
Development and evaluation of a visible reverse transcription-loop-mediated isothermal amplification (RT-LAMP) for the detection of Asian lineage ZIKV in field-caught mosquitoes,7,0,5,2
FVC as an adaptive and accurate method for filtering variants from popular NGS analysis pipelines,7,1,5,0
Fabrication of bismuth ferrite/graphitic carbon nitride/N-doped graphene quantum dots composite for high performance supercapacitors,8,0,3,14
Fascial Dehiscence and Incisional Hernia Prediction Models: A Systematic Review and Meta-analysis,7,1,5,0
Survival of potential probiotic isolated from fermented tea leaf and encapsulated in multilayer beads stored in makiang (Cleistocalyx nervosum var. paniala) juice,4,0,3,0
A LILRB1 variant with a decreased ability to phosphorylate SHP-1 leads to autoimmune diseases,14,1,5,0
"Epidemiology, genetic diversity, and association of canine circovirus infection in dogs with respiratory disease",5,1,2,4
Using a concurrent challenge with porcine circovirus 2 and porcine reproductive and respiratory syndrome virus to compare swine vaccination programs,4,1,1,2
Nutritional inequalities among under-five children: a geospatial analysis of hotspots and cold spots in 73 low- and middle-income countries,6,1,5,1
"BENDING, BUCKLING AND FREE VIBRATION ANALYSES OF NANOBEAM-SUBSTRATE MEDIUM SYSTEMS",7,1,8,4
Miso: A traditional nutritious & health-endorsing fermented product,10,1,5,3
Pressure-induced lattice-dynamical stability and superconductivity of ternary pentahydride MgNiH5,7,1,6,1
Efficacy of conservative treatment for spastic cerebral palsy children with equinus gait: a systematic review and meta-analysis,7,1,2,1
Synthesis of Fe3O4 at different reaction temperatures and investigation of its magnetic properties on giant magnetoresistance (GMR) sensors for bio-detection applications,8,0,4,3
CMV retinitis in a kidney transplant recipient,4,0,2,0
Development of high-performance nickel-based catalysts for production of hydrogen and carbon nanotubes from biogas,7,1,3,1
Heterologous Prime-boost of SARS-CoV-2 inactivated vaccine and mRNA BNT162b2 among Healthy Thai Adolescents,10,1,3,1
"Effect of defatted rice bran supplementation on metabolic parameters and inflammatory status in overweight/obese adults with hypercholesterolemia: a randomized, placebo-controlled intervention",3,1,2,1
