Title,Author_count,subtype,Subject_area_count,Cite_count
Properties enhancement of carboxymethyl cellulose with thermo-responsive polymer as solid polymer electrolyte for zinc ion battery,5,ar,1,34
"Packaging Film of PP/LDPE/PLA/Clay Composite: Physical, Barrier and Degradable Properties",3,ar,3,23
"Author Correction: Tropical forest soil carbon stocks do not increase despite 15 years of doubled litter inputs (Scientific Reports, (2019), 9, 1, (18030), 10.1038/s41598-019-54487-2)",11,er,1,0
Topical anaesthesia as an adjuvant to local anaesthetic injection in open trigger digit release: a randomized controlled trial,5,ar,1,2
Cold agglutinin disease following SARS-CoV-2 and Mycoplasma pneumoniae co-infections,9,ar,1,4
"CU-BEMS, smart building electricity consumption and indoor environmental sensor datasets",8,dp,6,35
Successful challenge of voriconazole in a patient with posaconazole-associated minor drug eruption: A case report,3,ar,2,1
Performance of an air membrane bioreactor for methanol removal under steady and transient state conditions,4,ar,5,4
Evolution of deep-sea sediments across the Paleocene-Eocene and Eocene-Oligocene boundaries,6,re,1,9
A novel diterpene agent isolated from Microbispora hainanensis strain CSR-4 and its in vitro and in silico inhibition effects on acetylcholine esterase enzyme,10,ar,1,7
A risk assessment of pathogenic Streptococcus suis in pork supply chains and markets in Thailand,3,ar,2,5
"Insights into the molecular diversity of Plasmodium vivax merozoite surface protein-3γ (pvmsp3γ), a polymorphic member in the msp3 multi-gene family",4,ar,1,4
Respiratory syncytial virus infection trend is associated with meteorological factors,3,ar,1,18
"Assessment and source identification of As and Cd contamination in soil and plants in the vicinity of the Nui Phao Mine, Vietnam",11,ar,5,9
Sufficiency economy philosophy: Buddhism-based sustainability framework in Thailand,1,ar,4,22
Thai Nation-Building: Assimilating Upcountry Peasantry to Develop Security,1,ar,3,0
MR imaging pattern of tibial subchondral bone structure: considerations of meniscal coverage and integrity,7,ar,1,4
Discharge profile of a zinc-air flow battery at various electrolyte flow rates and discharge currents,6,dp,6,31
Prenatal exposure to bisphenol A alters the transcriptome-interactome profiles of genes associated with Alzheimer’s disease in the offspring hippocampus,9,ar,1,25
Anti-LGI1 encephalitis in a middle-aged woman who consumes cannabis oil,2,le,3,1
Situational experience around the world: A replication and extension in 62 countries,140,ar,1,6
Simple ammonium salts acting on sigma-1 receptors yield potential treatments for cancer and depression,9,ar,1,14
"An anticonvulsive drug, valproic acid (valproate), has effects on the biosynthesis of fatty acids and polyketides in microorganisms",8,ar,1,18
A simple method for measuring inequality,2,ar,4,42
Laparoscopic Central Bisectionectomy Including Resection of the Segment 7 Using the Extrahepatic Glissonean Approach and Hepatic Vein Guidance,3,ar,2,2
Urine Neutrophil Gelatinase-associated Lipocalin (NGAL) for Prediction of Persistent AKI and Major Adverse Kidney Events,7,ar,1,19
Prevalence of asymptomatic radiographic vertebral fracture in postmenopausal Thai women,6,ar,1,4
Generation and characterization of HLA-universal platelets derived from induced pluripotent stem cells,5,ar,1,29
Clinical validation of urinary indole-reacted calcium oxalate crystallization index (iCOCI) test for diagnosing calcium oxalate urolithiasis,7,ar,1,4
Evidence-based umbrella review of 162 peripheral biomarkers for major mental disorders,28,re,3,76
Interleukin-34 overexpression mediated through tumor necrosis factor-alpha reflects severity of synovitis in knee osteoarthritis,4,ar,1,11
A coronavirus disease 2019 (COVID-19) outbreak in a hospital and hospital closure: A note,2,le,3,5
Nephrectomy Does not Exacerbate Cancellous Bone loss in Thalassemic Mice,6,ar,1,2
Rapid colorimetric loop-mediated isothermal amplification for hypersensitive point-of-care Staphylococcus aureus enterotoxin A gene detection in milk and pork products,8,ar,1,26
Catalyst pellet design of WO3/Si-Al and hydrotalcite binder for propylene self-metathesis,6,ar,2,2
Clinical significance of post-liver transplant hepatitis E seropositivity in high prevalence area of hepatitis E genotype 3: a prospective study,10,ar,1,6
SEA-MAKE score as a tool for predicting major adverse kidney events in critically ill patients with acute kidney injury: results from the SEA-AKI study,6,ar,1,6
Spatial characteristics and economic value of threatened species (Khaya ivorensis),4,ar,1,5
"Rapid assessment checklist for green roof ecosystem services in Bangkok, Thailand",5,ar,2,9
Screen media exposure in the first 2 years of life and preschool cognitive development: a longitudinal study,3,ar,1,27
"Dengue hemorrhagic fever – A systemic literature review of current perspectives on pathogenesis, prevention and control",7,ar,4,52
Reverse transcriptase droplet digital PCR vs reverse transcriptase quantitative real-time PCR for serum HBV RNA quantification,7,ar,2,15
Development of encoded Broccoli RNA aptamers for live cell imaging of alphavirus genomic and subgenomic RNAs,3,ar,1,7
Visualization of cell-type dependent effects of anti-E2 antibody and interferon-gamma treatments on localization and expression of Broccoli aptamer-tagged alphavirus RNAs,3,ar,1,5
Impact of gonadal status on ultrasonographic renal parenchymal dimensions in healthy cats,4,ar,1,5
Synechocystis sp. PCC 6803 overexpressing genes involved in CBB cycle and free fatty acid cycling enhances the significant levels of intracellular lipids and secreted free fatty acids,4,ar,1,19
A new radiological classification for the risk assessment of anterior skull base injury in endoscopic sinus surgery,8,ar,1,6
Comparison of the ocular microbiome between chronic Stevens-Johnson syndrome patients and healthy subjects,3,ar,1,34
In situ identification of polyhydroxyalkanoate (PHA)-accumulating microorganisms in mixed microbial cultures under feast/famine conditions,3,ar,1,24
Influences of pH on transport of arsenate (As5+) through different reactive media using column experiments and transport modeling,2,ar,1,8
Corrosion Resistance of Graphene oxide/Silver Coatings on Ni–Ti alloy and Expression of IL-6 and IL-8 in Human Oral Fibroblasts,5,ar,1,39
Facile preparation of polybenzoxazine-based carbon microspheres with nitrogen functionalities: Effects of mixed solvents on pore structure and supercapacitive performance,8,ar,1,11
Metformin-induced suppression of IFN-α via mTORC1 signalling following seasonal vaccination is associated with impaired antibody responses in type 2 diabetes,11,ar,1,30
Gold nanoparticle clusters for the investigation of therapeutic efficiency against prostate cancer under near-infrared irradiation,10,ar,2,27
Masking Phosphate with Rare-Earth Elements Enables Selective Detection of Arsenate by Dipycolylamine-ZnII Chemosensor,7,ar,1,5
A novel vibriophage exhibits inhibitory activity against host protein synthesis machinery,11,ar,1,13
"Publisher Correction: Halve the dose while maintaining image quality in paediatric Cone Beam CT (Scientific Reports, (2019), 9, 1, (5521), 10.1038/s41598-019-41949-w)",37,er,1,0
Autologous platelet-rich fibrin stimulates canine periodontal regeneration,4,ar,1,23
Cell-mediated immune response and protective efficacy of porcine reproductive and respiratory syndrome virus modified-live vaccines against co-challenge with PRRSV-1 and PRRSV-2,5,ar,1,21
MicroRNA and mRNA interactions coordinate the immune response in non-lethal heat stressed Litopenaeus vannamei against AHPND-causing Vibrio parahaemolyticus,5,ar,1,16
Leaky-gut enhanced lupus progression in the Fc gamma receptor-IIb deficient and pristane-induced mouse models of lupus,11,ar,1,52
Mechanical sensing protein PIEZO1 regulates bone homeostasis via osteoblast-osteoclast crosstalk,6,ar,3,193
Development and psychometric properties of the Thai Graves’ ophthalmopathy quality of life (GO-QOL) questionnaire,9,ar,2,0
A note on self-dual negacyclic codes of length ps over [InlineEquation not available: see fulltext.],3,ar,1,0
The role of galectins in virus infection - A systemic literature review,9,ar,4,58
Influence of acidity on the performance of silica supported tungsten oxide catalysts assessed by in situ and Operando DRIFTS,5,ar,2,4
Deposition of Pt nanoparticles on TiO2 by pulsed direct current magnetron sputtering for selective hydrogenation of vanillin to vanillyl alcohol,8,ar,2,13
Effect of preparation method on the Pt-In modified Mg(Al)O catalysts over dehydrogenation of propane,4,ar,2,18
Inhibition effect of Na+ form in ZSM-5 zeolite on hydrogen transfer reaction via 1-butene cracking,5,ar,2,21
Highly active and stable Ni-incorporated spherical silica catalysts for CO2methanation,4,ar,2,8
Lewis acid transformation to Bronsted acid sites over supported tungsten oxide catalysts containing different surface WOx structures,4,ar,2,15
Preparation of aluminum magnesium oxide by different methods for use as PtSn catalyst supports in propane dehydrogenation,4,ar,2,9
Hydrogen activated WOx-supported catalysts for Lewis acid transformation to Bronsted acid observed by in situ DRIFTS of adsorbed ammonia: Effect of different supports on the Lewis acid transformation,5,ar,2,9
Mechanisms of change of traditional mindfulness practice in Thai adolescent students: A cross-sectional mediation study,4,ar,2,1
"Measurements of the W boson rapidity, helicity, double-differential cross sections, and charge asymmetry in pp collisions at s =13 TeV",2340,ar,1,21
Measurement of the top quark Yukawa coupling from tt¯ kinematic distributions in the dilepton final state in proton-proton collisions at s=13 TeV,2353,ar,1,13
Development of an unmodified screen-printed graphene electrode for nonenzymatic histamine detection,4,ar,3,17
Monoclonal Antibodies B38 and H4 Produced in Nicotiana benthamiana Neutralize SARS-CoV-2 in vitro,5,ar,1,45
"Molecular phylogeny and species delimitation of the freshwater prawn Macrobrachium pilimanus species group, with descriptions of three new species from Thailand",5,ar,3,7
Environmental Reliance Traps and Pathways – Theory and Analysis of Empirical Data From Rural Nepal,3,ar,5,4
The pathophysiology of dystonic tremors and comparison with essential tremor,5,ar,1,29
Hardness and tribological properties of co-electrodeposited Ni-W-B/B coatings,5,ar,5,10
Synthesis of nickel hydroxide/delaminated-Ti3C2 MXene nanosheets as promising anode material for high performance lithium ion battery,7,ar,4,37
Comparative Analysis of Successive Cancellation and List Decoders Using Distinct Combinations of LLRs for Polar Codes,10,cp,4,0
Reduction of Current and Voltage Distortions under Overmodulation for Matrix Converters,2,cp,5,1
Enhancement of Robustness to Inductance Variation for Rotor-Position Estimation of Doubly-Fed Induction Machine by Regressor-Vector Selection,3,cp,5,1
On the Equivalent Circuit of Synchronous Reluctance Motors Based on Complex Inductance Concept,1,cp,5,2
Coexistence of Pseudomonas aeruginosa With Candida albicans Enhances Biofilm Thickness Through Alginate-Related Extracellular Matrix but Is Attenuated by N-acetyl-l-cysteine,7,ar,4,17
Land-Use Changes and the Effects of Oil Palm Expansion on a Peatland in Southern Thailand,2,ar,1,8
Evidence for Top Quark Production in Nucleus-Nucleus Collisions,2316,ar,1,7
SF3B1-mutant CMML defines a predominantly dysplastic CMML subtype with a superior acute leukemia-free survival,17,le,1,15
Norbornene-functionalized plant oils for biobased thermoset films and binders of silicon-graphite composite electrodes,6,ar,2,2
High-performance and binder-free anodized ZrTiAlV alloy anode material for lithium ion microbatteires,6,ar,5,3
NiMn-layered double hydroxides chemically anchored on Ti3C2 MXene for superior lithium ion storage,7,ar,5,35
Optimization of biodiesel production using magnesium pyrophosphate,3,ar,3,9
Cryogen-free comprehensive heartcut multidimensional gas chromatography using a Deans switch for improved analysis of petrochemical products derived from palmitic acid oxidation,6,ar,3,5
Whole exome sequencing for diagnosis of hereditary thrombocytopenia,12,ar,1,7
Improvement in cardiac function of ovariectomized rats by antioxidant tempol,4,ar,2,3
