Title,ref_count,Author_count,Subject_area_count,Unique_affiliations_count,Open_access,subtype,Cite_count
The study of the causal relationship between innovativeness and entrepreneurial intention among undergraduate students,33,3,5,1,1,ar,32
Phosphoproteomic analysis of dengue virus infected U937 cells and identification of pyruvate kinase M2 as a differentially phosphorylated phosphoprotein,54,8,1,4,1,ar,2
Decadal increase of the summer precipitation in Thailand after the mid-1990s,83,6,1,4,0,ar,11
Walled-off peripancreatic fluid collections in Asian population: Paradigm shift from surgical and percutaneous to endoscopic drainage,24,10,1,3,1,ar,12
"Efficacy and tolerability of low-dose spironolactone and topical benzoyl peroxide in adult female acne: A randomized, double-blind, placebo-controlled trial",13,5,1,2,0,ar,2
Short-term outcomes of tablet/smartphone-based (OBEST) application among obese Thai school-aged children and adolescents: A randomized controlled trial,47,5,3,2,0,ar,5
Molecular modelling investigation for drugs and nutraceuticals against protease of SARS-CoV-2,36,4,4,3,1,ar,23
Conjunctival sporotrichosis from cat to human: Case report,18,6,1,1,1,ar,5
Good practice and lesson learned in promoting vetiver as solution for slope stabilisation and erosion control in Thailand,56,2,4,1,0,ar,26
"Recent progress and new developments of applications of artificial intelligence (AI), knowledge-based systems (KBS), and Machine Learning (ML) in the petroleum industry",5,6,5,5,1,ar,15
Ultrasound-assisted modified pectin from unripe fruit pomace of raspberry (Rubus chingii Hu): Structural characterization and antioxidant activities,54,8,1,4,0,ar,26
First molecular investigation of haemosporidian parasites in Thai bat species,37,8,3,2,1,ar,8
Role of Al in Na-ZSM-5 zeolite structure on catalyst stability in butene cracking reaction,55,6,1,2,1,ar,18
Effect of drug metabolizing enzymes and transporters in Thai colorectal cancer patients treated with irinotecan-based chemotherapy,41,8,1,4,1,ar,15
"Ozone disinfection kinetics of poliovirus 1 determined by cell culture assay, RT-qPCR and ethidium monoazide qPCR reduction in a continuous quench-flow reactor",34,4,2,2,0,ar,3
NOTCH2 participates in Jagged1-induced osteogenic differentiation in human periodontal ligament cells,33,6,1,2,1,ar,12
An integrated rotating biological contactor and membrane separation process for domestic wastewater treatment,52,6,1,4,1,ar,21
"Ecological risk assessment of arsenic, cadmium, copper, and lead contamination in soil in e-waste separating household area, Buriram province, Thailand",62,5,3,2,0,ar,23
What every Intensivist should know about COVID-19 associated acute kidney injury,36,4,1,5,1,re,16
Upregulation of Hox-hydrogenase gene expression by nutrient adjustment in the filamentous non-heterocystous cyanobacterium Arthrospira sp. PCC 8005,51,5,2,5,0,ar,3
Development of international mirroring system for real-time web of meteorological satellite data,29,12,1,8,1,ar,3
Active targeting liposome-PLGA composite for cisplatin delivery against cervical cancer,31,11,4,4,0,ar,29
"Hepatitis B surface antigen, core-related antigen and HBV RNA: Predicting clinical relapse after NA therapy discontinuation",31,7,1,4,0,ar,23
A retrospective study on paediatric dental treatment under general anaesthesia at a tertiary public facility in Australia,24,5,2,3,0,ar,1
Eco composites with synergistic combinations of natural rubber latex and wood flour toughened recycled HDPE,42,3,3,3,0,ar,8
Utilization of Palm Olein-Based Polyol for Polyurethane Foam Sponge Synthesis: Potential as a Sorbent Material,40,6,3,3,0,ar,7
Natural rubber as a renewable carbon source for mesoporous carbon/silica nanocomposites,63,9,1,4,1,ar,12
Properties enhancement of carboxymethyl cellulose with thermo-responsive polymer as solid polymer electrolyte for zinc ion battery,55,5,1,5,1,ar,34
"Packaging Film of PP/LDPE/PLA/Clay Composite: Physical, Barrier and Degradable Properties",33,3,3,1,0,ar,23
"Author Correction: Tropical forest soil carbon stocks do not increase despite 15 years of doubled litter inputs (Scientific Reports, (2019), 9, 1, (18030), 10.1038/s41598-019-54487-2)",,11,1,7,1,er,0
Topical anaesthesia as an adjuvant to local anaesthetic injection in open trigger digit release: a randomized controlled trial,7,5,1,2,0,ar,2
Cold agglutinin disease following SARS-CoV-2 and Mycoplasma pneumoniae co-infections,17,9,1,1,1,ar,4
"CU-BEMS, smart building electricity consumption and indoor environmental sensor datasets",39,8,6,3,1,dp,35
Successful challenge of voriconazole in a patient with posaconazole-associated minor drug eruption: A case report,14,3,2,3,1,ar,1
Performance of an air membrane bioreactor for methanol removal under steady and transient state conditions,36,4,5,3,1,ar,4
Evolution of deep-sea sediments across the Paleocene-Eocene and Eocene-Oligocene boundaries,151,6,1,6,2,re,9
A novel diterpene agent isolated from Microbispora hainanensis strain CSR-4 and its in vitro and in silico inhibition effects on acetylcholine esterase enzyme,113,10,1,7,1,ar,7
A risk assessment of pathogenic Streptococcus suis in pork supply chains and markets in Thailand,43,3,2,4,0,ar,5
"Insights into the molecular diversity of Plasmodium vivax merozoite surface protein-3γ (pvmsp3γ), a polymorphic member in the msp3 multi-gene family",57,4,1,1,1,ar,4
Respiratory syncytial virus infection trend is associated with meteorological factors,31,3,1,1,1,ar,18
"Assessment and source identification of As and Cd contamination in soil and plants in the vicinity of the Nui Phao Mine, Vietnam",36,11,5,7,0,ar,9
Sufficiency economy philosophy: Buddhism-based sustainability framework in Thailand,89,1,4,1,0,ar,22
Thai Nation-Building: Assimilating Upcountry Peasantry to Develop Security,90,1,3,1,0,ar,0
MR imaging pattern of tibial subchondral bone structure: considerations of meniscal coverage and integrity,49,7,1,5,2,ar,4
Discharge profile of a zinc-air flow battery at various electrolyte flow rates and discharge currents,40,6,6,3,1,dp,31
Prenatal exposure to bisphenol A alters the transcriptome-interactome profiles of genes associated with Alzheimer’s disease in the offspring hippocampus,59,9,1,2,1,ar,25
Anti-LGI1 encephalitis in a middle-aged woman who consumes cannabis oil,6,2,3,2,0,le,1
Situational experience around the world: A replication and extension in 62 countries,46,140,1,101,2,ar,6
Simple ammonium salts acting on sigma-1 receptors yield potential treatments for cancer and depression,45,9,1,10,1,ar,14
"An anticonvulsive drug, valproic acid (valproate), has effects on the biosynthesis of fatty acids and polyketides in microorganisms",64,8,1,7,1,ar,18
A simple method for measuring inequality,36,2,4,2,1,ar,42
Laparoscopic Central Bisectionectomy Including Resection of the Segment 7 Using the Extrahepatic Glissonean Approach and Hepatic Vein Guidance,3,3,2,3,1,ar,2
Urine Neutrophil Gelatinase-associated Lipocalin (NGAL) for Prediction of Persistent AKI and Major Adverse Kidney Events,55,7,1,6,1,ar,19
Prevalence of asymptomatic radiographic vertebral fracture in postmenopausal Thai women,30,6,1,5,0,ar,4
Generation and characterization of HLA-universal platelets derived from induced pluripotent stem cells,34,5,1,2,1,ar,29
Clinical validation of urinary indole-reacted calcium oxalate crystallization index (iCOCI) test for diagnosing calcium oxalate urolithiasis,32,7,1,2,1,ar,4
Evidence-based umbrella review of 162 peripheral biomarkers for major mental disorders,168,28,3,29,1,re,76
Interleukin-34 overexpression mediated through tumor necrosis factor-alpha reflects severity of synovitis in knee osteoarthritis,29,4,1,4,1,ar,11
A coronavirus disease 2019 (COVID-19) outbreak in a hospital and hospital closure: A note,6,2,3,3,1,le,5
Nephrectomy Does not Exacerbate Cancellous Bone loss in Thalassemic Mice,42,6,1,2,1,ar,2
Rapid colorimetric loop-mediated isothermal amplification for hypersensitive point-of-care Staphylococcus aureus enterotoxin A gene detection in milk and pork products,51,8,1,4,1,ar,26
Catalyst pellet design of WO3/Si-Al and hydrotalcite binder for propylene self-metathesis,64,6,2,2,0,ar,2
Clinical significance of post-liver transplant hepatitis E seropositivity in high prevalence area of hepatitis E genotype 3: a prospective study,42,10,1,2,1,ar,6
SEA-MAKE score as a tool for predicting major adverse kidney events in critically ill patients with acute kidney injury: results from the SEA-AKI study,27,6,1,5,1,ar,6
Spatial characteristics and economic value of threatened species (Khaya ivorensis),43,4,1,4,1,ar,5
"Rapid assessment checklist for green roof ecosystem services in Bangkok, Thailand",81,5,2,3,1,ar,9
Screen media exposure in the first 2 years of life and preschool cognitive development: a longitudinal study,40,3,1,1,0,ar,27
"Dengue hemorrhagic fever – A systemic literature review of current perspectives on pathogenesis, prevention and control",145,7,4,4,1,ar,52
Reverse transcriptase droplet digital PCR vs reverse transcriptase quantitative real-time PCR for serum HBV RNA quantification,24,7,2,3,0,ar,15
Development of encoded Broccoli RNA aptamers for live cell imaging of alphavirus genomic and subgenomic RNAs,36,3,1,3,1,ar,7
Visualization of cell-type dependent effects of anti-E2 antibody and interferon-gamma treatments on localization and expression of Broccoli aptamer-tagged alphavirus RNAs,33,3,1,3,1,ar,5
Impact of gonadal status on ultrasonographic renal parenchymal dimensions in healthy cats,21,4,1,1,0,ar,5
Synechocystis sp. PCC 6803 overexpressing genes involved in CBB cycle and free fatty acid cycling enhances the significant levels of intracellular lipids and secreted free fatty acids,36,4,1,2,1,ar,19
A new radiological classification for the risk assessment of anterior skull base injury in endoscopic sinus surgery,13,8,1,4,1,ar,6
Comparison of the ocular microbiome between chronic Stevens-Johnson syndrome patients and healthy subjects,26,3,1,2,1,ar,34
In situ identification of polyhydroxyalkanoate (PHA)-accumulating microorganisms in mixed microbial cultures under feast/famine conditions,39,3,1,3,1,ar,24
Influences of pH on transport of arsenate (As5+) through different reactive media using column experiments and transport modeling,58,2,1,1,1,ar,8
Corrosion Resistance of Graphene oxide/Silver Coatings on Ni–Ti alloy and Expression of IL-6 and IL-8 in Human Oral Fibroblasts,59,5,1,2,1,ar,39
Facile preparation of polybenzoxazine-based carbon microspheres with nitrogen functionalities: Effects of mixed solvents on pore structure and supercapacitive performance,43,8,1,3,0,ar,11
Metformin-induced suppression of IFN-α via mTORC1 signalling following seasonal vaccination is associated with impaired antibody responses in type 2 diabetes,60,11,1,5,1,ar,30
Gold nanoparticle clusters for the investigation of therapeutic efficiency against prostate cancer under near-infrared irradiation,46,10,2,4,1,ar,27
Masking Phosphate with Rare-Earth Elements Enables Selective Detection of Arsenate by Dipycolylamine-ZnII Chemosensor,48,7,1,5,1,ar,5
A novel vibriophage exhibits inhibitory activity against host protein synthesis machinery,76,11,1,3,1,ar,13
"Publisher Correction: Halve the dose while maintaining image quality in paediatric Cone Beam CT (Scientific Reports, (2019), 9, 1, (5521), 10.1038/s41598-019-41949-w)",,37,1,8,1,er,0
Autologous platelet-rich fibrin stimulates canine periodontal regeneration,79,4,1,1,1,ar,23
Cell-mediated immune response and protective efficacy of porcine reproductive and respiratory syndrome virus modified-live vaccines against co-challenge with PRRSV-1 and PRRSV-2,45,5,1,2,1,ar,21
MicroRNA and mRNA interactions coordinate the immune response in non-lethal heat stressed Litopenaeus vannamei against AHPND-causing Vibrio parahaemolyticus,65,5,1,3,1,ar,16
Leaky-gut enhanced lupus progression in the Fc gamma receptor-IIb deficient and pristane-induced mouse models of lupus,49,11,1,4,1,ar,52
Mechanical sensing protein PIEZO1 regulates bone homeostasis via osteoblast-osteoclast crosstalk,54,6,3,4,1,ar,193
Development and psychometric properties of the Thai Graves’ ophthalmopathy quality of life (GO-QOL) questionnaire,26,9,2,8,1,ar,0
A note on self-dual negacyclic codes of length ps over [InlineEquation not available: see fulltext.],16,3,1,3,0,ar,0
The role of galectins in virus infection - A systemic literature review,68,9,4,7,1,ar,58
Influence of acidity on the performance of silica supported tungsten oxide catalysts assessed by in situ and Operando DRIFTS,51,5,2,2,0,ar,4
Deposition of Pt nanoparticles on TiO2 by pulsed direct current magnetron sputtering for selective hydrogenation of vanillin to vanillyl alcohol,54,8,2,3,2,ar,13
Effect of preparation method on the Pt-In modified Mg(Al)O catalysts over dehydrogenation of propane,57,4,2,2,0,ar,18
Inhibition effect of Na+ form in ZSM-5 zeolite on hydrogen transfer reaction via 1-butene cracking,69,5,2,2,0,ar,21
Highly active and stable Ni-incorporated spherical silica catalysts for CO2methanation,35,4,2,2,0,ar,8
Lewis acid transformation to Bronsted acid sites over supported tungsten oxide catalysts containing different surface WOx structures,49,4,2,2,0,ar,15
Preparation of aluminum magnesium oxide by different methods for use as PtSn catalyst supports in propane dehydrogenation,44,4,2,2,0,ar,9
Hydrogen activated WOx-supported catalysts for Lewis acid transformation to Bronsted acid observed by in situ DRIFTS of adsorbed ammonia: Effect of different supports on the Lewis acid transformation,51,5,2,2,0,ar,9
Mechanisms of change of traditional mindfulness practice in Thai adolescent students: A cross-sectional mediation study,39,4,2,2,0,ar,1
"Measurements of the W boson rapidity, helicity, double-differential cross sections, and charge asymmetry in pp collisions at s =13 TeV",65,2340,1,271,1,ar,21
Measurement of the top quark Yukawa coupling from tt¯ kinematic distributions in the dilepton final state in proton-proton collisions at s=13 TeV,64,2353,1,271,1,ar,13
Development of an unmodified screen-printed graphene electrode for nonenzymatic histamine detection,37,4,3,3,0,ar,17
