Title,Author_count,subtype,Subject_area_count,Cite_count
Earlier Detection of Glaucoma Progression Using High-Density 3-Dimensional Spectral-Domain OCT Optic Nerve Volume Scans,13,ar,1,7
Combined searches for the production of supersymmetric top quark partners in proton–proton collisions at √s=13Te,2363,ar,2,17
Particle engineering of chitosan and kaolin composite as a novel tablet excipient by nanoparticles formation and co-processing,4,ar,1,0
Immersion vaccination by a biomimetic-mucoadhesive nanovaccine induces humoral immune response of red tilapia (Oreochromis sp.) against flavobacterium columnare challenge,10,ar,5,14
"New drug targets to prevent death due to stroke: A review based on results of protein-protein interaction network, enrichment, and annotation analyses",6,re,7,6
How do independent directors view generalist vs. specialist CEOs? Evidence from an exogenous regulatory shock,3,ar,2,7
Enhance text‐to‐text transfer transformer with generated questions for thai question answering,2,ar,6,4
Cytotoxic and anti-inflammatory activities of dihydroisocoumarin and xanthone derivatives from garcinia picrorhiza,10,ar,7,3
The impact of csr on sustainable innovation ambidexterity: The mediating role of sustainable supply chain management and second-order social capital,6,ar,9,20
Titania nanotube architectures synthesized on 3d-printed ti-6al-4v implant and assessing vancomycin release protocols,14,ar,2,5
"Yield, grain quality, and starch physicochemical properties of 2 elite thai rice cultivars grown under varying production systems and soil characteristics",4,ar,5,5
Characterization of cryopreserved canine amniotic membrane,2,ar,3,3
"Wear resistance, color stability and displacement resistance of milled peek crowns compared to zirconia crowns under stimulated chewing and high-performance aging",8,ar,2,24
Hydroquinone 5-o-cinnamoyl ester of renieramycin m suppresses lung cancer stem cells by targeting akt and destabilizes c-myc,6,ar,3,7
Establishment of human-induced pluripotent stem cell-derived neurons—a promising in vitro model for a molecular study of rabies virus and host interaction,13,ar,7,4
Pongol methyl ether inhibits akt and suppresses cancer stem cell phenotypes in lung cancer cells,8,ar,3,2
Hiv-1 protease and reverse transcriptase inhibitory activities of curcuma aeruginosa roxb. Rhizome extracts and the phytochemical profile analysis: In vitro and in silico screening,5,ar,3,6
Hand and feet swelling with indurated hypopigmented patches in the diaper area: Clue to diagnose Langerhans cell histiocytosis,4,le,1,0
Novelties in fuscosporellaceae (Fuscosporellales): Two new parafuscosporella from thailand revealed by morphology and phylogenetic analyses,8,ar,4,11
K-zero-divisor and ideal-based k-zero-divisor hypergraphs of some commutative rings,2,ar,4,1
Industrial buyer innovation adoption model: A focus on a smartphone-based electrochemical analytical device for toxic heavy metal detection,4,ar,5,2
"Erratum: Suwattipong et al. Comparison of point-of-care testing and hospital-based methods in screening for potential type 2 diabetes mellitus and abnormal glucose regulation in a dental setting. (Int. j. environ. res. public health 2021, 18, 6459)",7,er,3,1
Monocyte-to-lymphocyte ratio as a predictor of TB among people living with HIV,7,ar,2,7
Preoperative angulation as a predictor for operations of Wassel type IV polydactyly,4,ar,2,4
Transition metal atom doped Ni3S2 as efficient bifunctional electrocatalysts for overall water splitting: Design strategy from DFT studies,4,ar,3,11
Improved brønsted to lewis (B/L) ratio of co-and mo-impregnated ZSM-5 catalysts for palm oil conversion to hydrocarbon-rich biofuels,6,ar,3,3
A comprehensive review of hla and severe cutaneous adverse drug reactions: Implication for clinical pharmacogenomics and precision medicine,6,re,3,18
First episode psychosis and schizophrenia are systemic neuro-immune disorders triggered by a biotic stimulus in individuals with reduced immune regulation and neuroprotection,5,ar,1,13
Pre-analytical modification of serum mirnas: Diagnostic reliability of serum mirnas in hemolytic diseases,15,ar,1,1
Improved mixed-integer linear programming model for short-term scheduling of the pressing process in multi-layer printed circuit board manufacturing,3,ar,1,2
Overexpression of lipa or glpd_rubisco in the synechocystis sp. Pcc 6803 mutant lacking the aas gene enhances free fatty-acid secretion and intracellular lipid accumulation,4,ar,7,3
Interference on cytosolic DNA activation attenuates sepsis severity: Experiments on cyclic GMP–AMP synthase (cGAS) deficient mice,8,ar,7,16
"Spatial variation of cladophora epiphytes in the Nan River, Thailand",3,ar,3,2
Thunbergia laurifolia leaf extract inhibits glutamate-induced neurotoxicity and cell death through mitophagy signaling,5,ar,5,6
TiO2/MXene-PVA/GO hydrogel-based electrochemical sensor for neurological disorder screening via urinary norepinephrine detection,6,ar,1,15
"Correction to: Preparation and characterization of bio‑based green renewable composites from poly(lactic acid) reinforced with corn stover (Journal of Polymer Research, (2021), 28, 6, (199), 10.1007/s10965-021-02559-1)",12,er,3,3
Exploring the impact of flavonoids on symptoms of depression: A systematic review and meta-analysis,5,re,5,14
Different responses of soil respiration to environmental factors across forest stages in a Southeast Asian forest,8,ar,3,11
Development of cellulose from recycled office waste paper-based composite as a platform for the colorimetric sensor in food spoilage indicator,4,ar,3,4
Immunogenicity of 2-dose pre-exposure rabies vaccine co-administered with quadrivalent influenza vaccine in children,10,ar,2,1
The role of once-weekly online hemodiafiltration with low protein diet for initiation of renal replacement therapy: A case series,10,ar,4,0
Antitubercular and antibacterial activities of isoxazolines derived from natural products: Isoxazolines as inhibitors of Mycobacterium tuberculosis InhA,10,ar,1,6
Optimization of elemental recovery from electronic wastes using a mild oxidizer,4,ar,1,5
"National culture and saving: How collectivism, uncertainty avoidance, and future orientation play roles",3,ar,2,4
Facile preparation protocol of magnetic mesoporous carbon acid catalysts via soft-template self-assembly method and their applications in conversion of xylose into furfural,8,ar,3,3
Reduced ELANE and SLPI expression compromises dental pulp cell activity,8,ar,1,2
"The economic history of Thailand: Old debates, recent advances, and future prospects",2,cp,2,0
Flexible cotton-AuNP thread electrode for non-enzymatic sensor of uric acid in urine,4,ar,1,6
Solution-mediated transformation of natural zeolite to ANA and CAN topological structures with altered active sites for ethanol conversion,7,ar,2,3
Dose calculation accuracy in particle therapy: Comparing carbon ions with protons,5,ar,2,5
Analysis of flocculation in a jet clarifier. Part 2 - Analysis of aggregate size distribution versus Camp number,5,ar,2,1
Incidence / predictors of pediatric obstructive sleep apnea with normal oximetry,5,ar,1,2
Overall survival with warfarin vs. low-molecular-weight heparin in cancer-associated thrombosis,7,ar,1,7
"Impact of COVID-19 on Patient Care, Training, and Research in Movement Disorders in MDS-AOS Region",4,le,2,3
Analysis of flocculation in a jet clarifier. Part 1 – Global and local hydrodynamic analysis,6,ar,2,1
Vertical Vibration of Multiple Flexible Strip Foundations on Multilayered Transversely Isotropic Poroelastic Soils,3,ar,1,7
Clinical and pathological attributes of hepatocellular carcinoma showing lack of restricted diffusion on magnetic resonance imaging,6,ar,1,0
A study of the tp53 germline mutation and clinicopathologic features in thai children with adrenocortical carcinoma,10,ar,1,0
Annealing dependent synthesis of cyto-compatible nano-silver/calcium hydroxyapatite composite for antimicrobial activities,11,ar,2,19
Molecular and functional insights into glutathione S-transferase genes associated with salt stress in Halothece sp. PCC7418,3,ar,2,9
Identification of in vivo expressed proteins in live attenuated lipopolysaccharide mutant that mediates heterologous protection against Leptospira spp,8,ar,2,1
"Enteritis associated with subclinical infection of Streptococcus iniae in juvenile Asian seabass Lates calcarifer (Bloch, 1790)",3,ar,2,6
Failure Analysis of Dapped-End Cracking in Posttensioned Bridge Girder,6,ar,2,7
Clifford Algebra-Valued Segal–Bargmann Transform and Taylor Isomorphism,2,ar,1,1
"Streptomyces endocoffeicus sp. nov., an endophytic actinomycete isolated from Coffea arabica (L.)",7,ar,2,1
Age defining immune effector cell associated neurotoxicity syndromes in aggressive large B cell lymphoma patients treated with axicabtagene ciloleucel,12,le,1,6
Relationship between microstructure and performances of simultaneous biaxially stretched films based on thermoplastic starch and biodegradable polyesters,4,ar,5,16
Paper-based sensor from pyrrolidinyl peptide nucleic acid for the efficient detection of Bacillus cereus,6,ar,2,5
Molecular evidence for homologous strains of infectious spleen and kidney necrosis virus (ISKNV) genotype I infecting inland freshwater cultured Asian sea bass (Lates calcarifer) in Thailand,8,ar,1,6
"Linked color imaging, mucosal exposure device, their combination, and standard colonoscopy for adenoma detection: a randomized trial",12,ar,2,13
Prevalence and Impact of Obesity on Disease-specific Outcomes in a Population-based Cohort of Patients with Ulcerative Colitis,6,ar,1,9
Modifications of the wetting characteristics of electrodeposited porous copper by controlling the plating parameters and storage conditions,2,ar,4,2
Production of bio-hydrogenated diesel from palm oil using Rh/HZSM-5 in a continuous mini fixed-bed reactor,6,ar,4,7
Statistical design of experiment-based formulation development and optimization of 3D printed oral controlled release drug delivery with multi target product profile,2,ar,2,7
Neglected Tropical Diseases and the Kidneys,6,ar,1,0
Characterization of Human Immunodeficiency Virus (HIV) Infection in Cisgender Men and Transgender Women Who Have Sex with Men Receiving Injectable Cabotegravir for HIV Prevention: HPTN 083,30,ar,1,55
"Development of an electrochemical sensor for nitric oxide based on carbon paste electrode modified with Nafion, gold nanoparticles and graphene nanoribbons",7,ar,7,17
"Physical, mechanical and thermal properties of cross laminated timber made with coconut wood",6,ar,2,10
Protection of electricity transmission infrastructure from sinkhole hazard based on electrical resistivity tomography,7,ar,2,14
Six modes of co-production for sustainability,42,ar,8,130
Photo-catalytic reforming of aqueous phase derived from hydrothermal liquefaction of Nostoc ellipsosporum for bio-hydrogen production,6,ar,4,4
Upsurge of human rhinovirus infection followed by a delayed seasonal respiratory syncytial virus infection in Thai children during the coronavirus pandemic,4,ar,4,8
Antibacterial and water-repellent cotton fabric coated with organosilane-modified cellulose nanofibers,2,ar,1,8
Identifying influencing groundwater parameter on human health associate with irrigation indices using the Automatic Linear Model (ALM) in a semi-arid region in India,5,ar,2,39
High-efficiency biodiesel production using rotating tube reactor: New insight of operating parameters on hydrodynamic regime and biodiesel yield,7,ar,1,10
An overview of the recent developments of microfluidic paper-based analytical devices for the detection of chromium species,3,re,2,11
Patient dosimetry of 177Lu-PSMA I&T in metastatic prostate cancer treatment: the experience in Thailand,4,ar,1,4
Microalgae and ammonia: A review on inter-relationship,7,ar,4,82
"Increased nitro-oxidative toxicity in association with metabolic syndrome, atherogenicity and insulin resistance in patients with affective disorders",6,ar,2,12
