Title,ref_count,Author_count,Subject_area_count,Unique_affiliations_count,Open_access,subtype,Cite_count
"Histological analysis of reproductive system of Dermogenys pusilla (Kuhl & van Hasselt, 1823) from Thailand: Sperm existence in ovary indicates viviparous reproductive mode",34,6,1,5,,ar,1
dS5 vacua from matter-coupled 5D N= 4 gauged supergravity,32,2,2,2,1,ar,2
Azimuthal separation in nearly back-to-back jet topologies in inclusive 2- and 3-jet events in pp collisions at √s=13Te,45,2288,2,176,1,ar,8
Carotid body paraganglioma,2,3,1,3,1,ar,1
"Are humans prepared to detect, fear, and avoid snakes? The mismatch between laboratory and ecological evidence",130,5,1,4,1,ar,20
Long-term Apomorphine Infusion Users Versus Short-term Users: An International Dual-center Analysis of the Reasons for Discontinuing Therapy,44,7,3,2,0,ar,10
Predicting urban expansion and urban land use changes in Nakhon Ratchasima city using a CA-Markov model under two different scenarios,67,2,3,1,1,ar,23
Lymphocyte proliferation induced by highaffinity peptides for HLA-B∗51:01 in Behçet's uveitis,31,11,1,7,1,ar,1
International Society for Nutritional Psychiatry Research Practice Guidelines for Omega-3 Fatty Acids in the Treatment of Major Depressive Disorder,87,15,3,15,1,ar,91
Macrococcus canis contains recombinogenic methicillin resistance elements and the mecB plasmid found in Staphylococcus aureus,23,3,4,2,2,ar,17
Incidence of atrial fibrillation in pregnancy and clinical significance: A meta-analysis,51,10,1,8,0,re,15
Use of Topical Intraocular Pressure-lowering Medications in the US Population: Results from the NHANES Study 1999 to 2014,15,3,1,5,0,cp,3
Leptospirosis and the Kidney: An Overview,45,2,1,3,0,ar,2
Streaming chunk incremental learning for class-wise data stream classification with fast learning speed and low structural complexity,37,3,1,1,1,ar,7
Fibroin and Polyvinyl Alcohol Hydrogel Wound Dressing Containing Silk Sericin Prepared Using High-Pressure Carbon Dioxide,41,5,2,3,2,ar,16
Clickable Zwitterionic Copolymer as a Universal Biofilm-Resistant Coating,24,5,4,2,0,ar,6
Microstructural Analyses of Biaxially Oriented Polylactide/Modified Thermoplastic Starch Film with Drastic Improvement in Toughness,29,5,4,5,0,ar,11
Machine learning to understand the immune-inflammatory pathways in fibromyalgia,65,11,7,7,1,ar,19
"Comparative photocatalytic behavior of photocatalysts (TiO2, SiC, Bi2O3, ZnO) for transformation of glycerol to value added compounds",56,6,2,4,0,ar,9
"Effect of rice, wheat, and mung bean ingestion on intestinal gas production and postprandial gastrointestinal symptoms in non-constipation irritable bowel syndrome patients",27,4,2,2,1,ar,11
ICAPPP 2018: Celebrating 30 Years of The Petroleum and Petrochemical College (PPC) at Chulalongkorn University,,1,4,1,1,ed,0
Timed Up and Go test in typically developing children: Protocol choice influences the outcome,11,3,3,2,0,ar,5
Extending the stalk enhances immunogenicity of the influenza virus neuraminidase,64,7,4,2,1,ar,18
Painful and non-painful diabetic polyneuropathy: Clinical characteristics and diagnostic issues,64,6,2,3,1,re,39
Screening tools for targeted comprehensive geriatric assessment in HIV-infected patients 50 years and older,47,4,4,3,0,ar,6
Epidemiologic evaluation of calcium oxalate urolithiasis in dogs in the United States: 2010-2015,25,4,1,3,1,ar,6
Parkinson's disease in the Western Pacific Region,120,16,1,12,0,re,102
Preparation and characterization of renewable composites from Polylactide and Rice husk for 3D printing applications,43,13,3,7,0,ar,27
Immunohistochemistry for ATRX Can Miss ATRX Mutations: Lessons from Neuroblastoma,42,7,3,5,0,ar,9
Semi-solid poly(vinyl alcohol) hydrogels containing ginger essential oil encapsulated in chitosan nanoparticles for use in wound management,31,4,3,2,0,ar,26
"Genetic characterization of Chikungunya virus in field-caught Aedes aegypti mosquitoes collected during the recent outbreaks in 2019, Thailand",47,9,5,3,1,ar,24
Subthalamic deep brain stimulation aggravates speech problems in Parkinson's disease: Objective and subjective analysis of the influence of stimulation frequency and electrode contact location,44,3,3,1,0,ar,7
Tumor-induced DNA methylation in the white blood cells of patients with colorectal cancer,41,8,2,2,1,ar,16
"Molecular analysis of canine filaria and its wolbachia endosymbionts in domestic dogs collected from two animal university hospitals in Bangkok metropolitan region, Thailand",61,7,5,3,1,ar,34
Biological and physiological responses of Perionyx excavatus to abamectin,48,3,3,2,0,ar,1
Mesophase Structure-Enabled Electrostrictive Property in Nylon-12-Based Poly(ether-block-amide) Copolymers,59,8,4,4,2,ar,9
Peritoneal dialysis (PD) catheter-related peritonitis from Aureobasidium pullulans caused by poor caregiver's hand hygiene,19,5,2,3,1,ar,4
Esthetic perception of facial profile contour in patients with different facial profiles,27,2,1,1,0,ar,5
Influence of the Salt Concentration on the Properties of Salt-Free Polyelectrolyte Complex Membranes,26,5,4,2,2,ar,10
Post-treatment patient-reported outcome measures in a group of Thai dental implant patients,22,5,1,2,0,ar,7
"Online preconcentration and determination of chondroitin sulfate, dermatan sulfate and hyaluronic acid in biological and cosmetic samples using capillary electrophoresis",31,5,2,1,0,ar,11
Metagenomic insights into microbial diversity in a groundwater basin impacted by a variety of anthropogenic activities,99,6,3,3,0,ar,27
An interlaboratory comparison exercise for the determination of microplastics in standard sample bottles,18,26,3,15,1,ar,57
Comparative studies on picosecond-resolved fluorescence of D-amino acid oxidases from human with one from porcine kidney. Photoinduced electron transfer from aromatic amino acids to the excited flavin,51,10,4,6,0,ar,0
Posturographic abnormalities in ambulatory atypical parkinsonian disorders: Differentiating characteristics,39,3,3,1,0,ar,8
"Association between the incidence of stillbirths and expulsion interval, piglet birth weight, litter size and carbetocin administration in hyper-prolific sows",37,7,2,1,0,ar,24
"Prevalence, antimicrobial resistance, virulence gene, and class 1 integrons of Enterococcus faecium and Enterococcus faecalis from pigs, pork and humans in Thai-Laos border provinces",38,6,4,4,0,ar,24
Activated carbon derived from bacterial cellulose and its use as catalyst support for ethanol conversion to ethylene,35,4,3,1,0,ar,14
Aqueous Foam Stabilized by Hydrophobic SiO2 Nanoparticles using Mixed Anionic Surfactant Systems under High-Salinity Brine Condition,62,4,3,2,0,ar,11
Influence of Socioeconomic Factors on Stone Burden at Presentation to Tertiary Referral Center: Data From the Registry for Stones of the Kidney and Ureter,31,8,1,4,2,ar,12
Remaining useful life prediction using enhanced convolutional neural network on multivariate time series sensor data,13,2,1,1,,ar,3
IgG4-related pseudo-tumor of the kidney and multiple organ involvement mimicked malignancy,5,4,1,1,1,ar,10
Design equations of uplift capacity of circular piles in sands,54,2,1,1,0,ar,43
Improved adherence in older patients with hypertension: An observational study of a community-based intervention,43,6,1,5,0,ar,3
"New age constraints on the Lan Sang gneiss complex, Thailand, and the timing of activity of the Mae Ping shear zone from in-situ and depth-profile zircon and monazite U-Th-Pb geochronology",99,5,2,3,0,ar,16
Isoprene Synthesis Using MIL-101(Cr) Encapsulated Silicotungstic Acid Catalyst,59,3,2,2,0,ar,6
N-Methyl-d-aspartate receptor open-channel blockers memantine and magnesium modulate nociceptive trigeminovascular neurotransmission in rats,56,4,1,4,2,ar,12
Burned brick production from residues of quarrying process in Thailand,28,2,5,1,0,ar,14
Dimeric tetrahydroxanthones from the lichen Usnea aciculifera,26,6,2,3,0,ar,11
Nasal Cytology as a Diagnostic Tool for Local Allergic Rhinitis,19,7,2,2,0,ar,9
Subsidence of Hydroxyapatite-Coated Femoral Stem in Dorr Type C Proximal Femoral Morphology,35,6,1,4,0,ar,12
"Genetic characterization of duck Tembusu virus in Thailand, 2015-2017: Identification of a novel cluster",33,5,2,1,1,ar,31
"Correction to: Chemical-Looping Combustion of Methane Using CaSO 4 as an Oxygen Carrier: Effects of MgO Addition (Arabian Journal for Science and Engineering, (2019), 44, 6, (5359-5370), 10.1007/s13369-018-3620-5)",,3,1,3,1,er,0
"When blockchain meets Internet of Things: Characteristics, challenges, and business opportunities",45,3,2,1,0,re,117
Recombinant human dentin matrix protein 1 (DMP1)induces the osteogenic differentiation of human periodontal ligament cells,30,6,2,2,1,ar,7
Lipid-lowering effect of Phyllanthus embilica and Alpinia galanga extracts on HepG2 cell line,42,7,3,3,0,ar,5
Facile fabrication of WO3/MWCNT hybrid materials for gas sensing application,19,5,5,2,0,ar,9
Utilization of shrimp wastewater for poly-β-hydroxybutyrate production by Synechocystis sp. PCC 6803 strain ΔSphU cultivated in photobioreactor,29,3,2,3,1,ar,32
"Cytoprotective agent for peptic ulcer prevention in patients taking dual antiplatelet agents: A randomized, double-blind placebo-controlled trial",24,8,2,1,0,ar,4
Lusianthridin targeting of lung cancer stem cells via Src-STAT3 suppression,31,5,5,1,0,ar,31
Composite membranes of graphene oxide for CO2/CH4 separation,26,4,8,3,0,ar,21
Recognition and delineation of yeast genera based on genomic data: Lessons from Trichosporonales,87,8,2,5,0,ar,13
Leukotriene Receptor Antagonist Addition to H1-Antihistamine Is Effective for Treating Allergic Rhinitis: A Systematic Review and Meta-analysis,33,5,2,4,0,re,14
Defatted fiber produced from lemon Basil (Ocimum citriodorum Vis.)seed with supercritical CO2: Economic analysis,31,6,1,1,0,ar,11
Blastic plasmacytoid dendritic cell neoplasm with unusual lymphoid features and macrovacuoles,6,4,1,2,0,le,3
"Chronology of emergence of the genus Leptospira and over-representation of gene families enriched by vitamin B2, B12 biosynthesis, cell adhesion and external encapsulating structure in L. interrogans isolates from asymptomatic dogs",22,6,6,4,0,ar,1
Foveal and parafoveal choroidal thickness pattern measuring by swept source optical coherence tomography,53,6,2,2,1,ar,12
Impact of drying process on chemical composition and key aroma components of Arabica coffee,40,4,2,2,0,ar,52
Corrigendum to “Simplified two-group two-fluid model for three-dimensional two-phase flow computational fluid dynamics for vertical upward flow” [Prog. Nucl. Energy 108 (2018) 503–516](S0149197017303037)(10.1016/j.pnucene.2017.12.003),,5,4,5,0,er,0
"Effects of Potassium Chloride-Induced Stress on the Carotenoids Canthaxanthin, Astaxanthin, and Lipid Accumulations in the Green Chlorococcal Microalga Strain TISTR 9500",34,8,1,3,0,ar,23
"Synthesis of Copper Oxide Nanowires-Activated Carbon (AC@CuO-NWs) and Applied for Removal Methylene Blue from Aqueous Solution: Kinetics, Isotherms, and Thermodynamics",34,5,2,4,0,ar,28
Quantitative proteomic analysis of dermal papilla from male androgenetic alopecia comparing before and after treatment with low-level laser therapy,56,3,2,1,0,ar,13
"Pulsed-dye laser as an adjuvant treatment for papulopustular eruptions from epidermal growth factor receptor inhibitors, a randomized blinded split-faced controlled trial",22,5,2,1,0,ar,1
Intraoperative injection of combined fibrin sealant and methylene blue dye for surgery of branchial cleft cysts: A case report,17,6,3,4,0,ar,4
Lack of associations between thyroid function and obstructive sleep apnea severity in adults with prediabetes and diabetes mellitus,20,11,2,4,0,ar,2
"Cold Water Detergency of Triacylglycerol Semisolid Soils: The Effect of Salinity, Alcohol Type, and Surfactant Systems",63,3,3,3,0,ar,11
Tubulovillous Adenoma of Vagina with Both KRAS and APC Mutations: Case Report,15,2,2,2,0,ar,1
On the ISAPS '17 in Warsaw,,1,3,2,0,ed,0
Observations on crack branching of zirconia coating manufactured by plasma spray technology,17,2,3,4,0,ar,0
Performance evaluation of biogas upgrading systems from swine farm to biomethane production for renewable hydrogen source,62,5,4,2,0,ar,21
Feasibility and sustainability analyses of carbon dioxide – hydrogen separation via de-sublimation process in comparison with other processes,95,9,4,3,0,ar,14
Generalized Survival Probabilities in Height Fluctuations of Limited Mobility Growth Models With and Without Up–Down Symmetry,28,2,2,2,0,ar,0
Free radical scavenging and anti-inflammatory potential of a protein hydrolysate derived from salmon bones on RAW 264.7 macrophage cells,37,4,4,2,0,ar,20
Equine-Assisted Psychotherapy and Coaching: An Evidence-Based Framework,91,1,1,1,0,bk,0
Football match result prediction using the random forest classifier,11,2,4,1,0,cp,2
Identification of Enterocytozoon bieneusi in goats and cattle in Thailand,48,7,1,2,1,ar,24
Photoluminescence properties as a function of growth mechanism for GaSb/GaAs quantum dots grown on Ge substrates,33,10,1,3,1,ar,3
"Rainfall variations in central Indo-Pacific over the past 2,700 y",66,19,1,16,1,ar,63
Curiosity-Driven Exploration Effectiveness on Various Environments,15,2,4,1,0,cp,0
Tension pneumoperitoneum caused by rupture of intraabdominal soft tissue emphysema in a child supported with high-frequency oscillatory ventilation: A case report,17,4,1,2,1,ar,0
A randomized open-label trial of 2-dose or 3-dose pre-exposure rabies prophylaxis among Thai children,34,11,5,3,0,ar,3
Customer deference to service providers in ordinary service encounters,106,4,1,3,0,ar,7
A Catastrophic Failure to Build a Massive Galaxy around a Supermassive Black Hole at z = 3.84,57,9,2,9,1,ar,3
Graphene-enhanced ABS for FDM 3D printing: Effects of masterbatch preparation techniques,5,5,2,1,1,cp,8
"Preparation of cobalt oxide on MXene/N, S-rGO surface for supercapacitors",6,2,2,1,1,cp,3
Suppression of corrosion study on polypyrrole/zinc oxide nanoparticle composites for rechargeable battery electrode materials,5,4,2,1,1,cp,2
"Preparation of MXene/N, S doped graphene electrode for supercapacitor application",10,3,2,2,1,cp,7
Biodegradable fibers from poly (lactic acid)/poly (butylene succinate) blends,6,4,2,1,1,cp,6
